cust_id,channel,date,impressions,clicks,cost
CUST02272,Email,2024-12-25 10:30:30,9,7,22.2
CUST02250,Email,2025-02-03 06:40:31,8,1,3.6
CUST01921,Email,2024-12-15 23:37:48,5,2,3.33
CUST04425,Email,2024-09-24 17:51:35,2,0,0.0
CUST03138,Email,2025-01-21 03:12:25,3,1,0.41
CUST03340,Email,2024-11-12 00:37:46,6,4,9.53
CUST00511,Email,2025-01-27 11:42:48,4,3,6.03
CUST04785,Email,2024-10-22 13:12:58,1,1,2.44
CUST02882,Email,2025-04-25 02:25:35,5,3,12.85
CUST03433,Email,2024-12-27 09:06:34,9,8,32.15
CUST01807,Email,2024-12-29 20:37:21,8,3,4.31
CUST03979,Email,2025-04-04 21:57:45,1,1,1.75
CUST03313,Email,2024-08-26 10:58:48,3,3,13.82
CUST04376,Email,2025-04-26 18:57:52,1,1,3.0
CUST00223,Email,2025-06-12 13:12:48,2,2,4.4
CUST03783,Email,2025-03-24 05:44:05,3,0,0.0
CUST02682,Email,2024-12-06 17:29:56,4,3,5.1
CUST03106,Email,2024-12-26 04:29:49,5,3,4.01
CUST00671,Email,2025-02-14 02:13:34,8,0,0.0
CUST00427,Email,2024-11-14 10:33:12,6,1,3.29
CUST00330,Email,2025-05-29 21:21:06,1,0,0.0
CUST00167,Email,2024-07-20 15:03:07,10,2,2.54
CUST03880,Email,2024-09-25 20:32:44,2,2,9.49
CUST03810,Email,2024-11-05 01:02:18,5,2,1.84
CUST04975,Email,2025-06-30 09:08:47,2,0,0.0
CUST00886,Email,2024-11-14 12:30:21,10,0,0.0
CUST04717,Email,2025-06-26 18:16:49,7,6,28.28
CUST01625,Email,2025-01-18 17:11:42,2,2,6.97
CUST01990,Email,2025-02-06 05:13:11,2,2,7.77
CUST04919,Email,2025-03-01 15:32:33,2,2,7.87
CUST02845,Email,2024-07-19 19:22:15,9,6,20.05
CUST00565,Email,2025-03-10 10:35:44,9,5,0.81
CUST03442,Email,2024-11-11 17:56:16,8,1,2.22
CUST02968,Email,2024-09-26 08:35:22,8,2,4.47
CUST04275,Email,2024-09-17 06:36:52,5,4,16.24
CUST04409,Email,2024-09-04 15:03:52,8,7,15.64
CUST04854,Email,2024-11-04 08:11:57,5,2,8.55
CUST00710,Email,2024-11-10 02:46:32,5,3,3.88
CUST03807,Email,2025-01-12 00:36:10,10,9,30.37
CUST02756,Email,2024-11-15 11:32:44,1,1,4.27
CUST01490,Email,2025-02-25 02:52:54,8,3,5.52
CUST02117,Email,2025-01-05 21:58:21,6,2,8.83
CUST02264,Email,2025-03-18 12:55:50,9,0,0.0
CUST01566,Email,2024-11-01 14:13:28,2,0,0.0
CUST04003,Email,2025-04-24 21:33:21,9,3,10.45
CUST04021,Email,2025-01-31 17:18:18,8,0,0.0
CUST01816,Email,2025-06-01 01:41:55,7,3,4.8
CUST04765,Email,2025-03-19 16:29:45,6,3,8.44
CUST02817,Email,2025-05-20 08:29:01,7,5,9.12
CUST03718,Email,2025-01-30 21:33:54,5,2,2.66
CUST00989,Email,2025-01-08 02:00:02,4,2,1.37
CUST04390,Email,2025-05-16 10:14:51,3,1,1.16
CUST03967,Email,2024-12-02 23:51:03,5,5,14.94
CUST04298,Email,2025-02-21 21:43:26,10,4,19.62
CUST01591,Email,2024-12-22 20:41:25,5,1,1.87
CUST02477,Email,2025-06-14 13:54:33,1,0,0.0
CUST00447,Email,2024-07-20 07:25:31,9,4,14.07
CUST01035,Email,2024-10-30 08:31:29,8,1,4.38
CUST04703,Email,2024-09-12 19:40:03,5,3,7.34
CUST02792,Email,2024-09-11 00:01:06,3,0,0.0
CUST03914,Email,2025-05-12 15:06:55,2,0,0.0
CUST00607,Email,2024-07-19 01:15:09,10,10,34.64
CUST01243,Email,2024-09-03 19:13:26,3,2,1.03
CUST02034,Email,2024-10-29 08:10:59,2,2,7.69
CUST04967,Email,2024-10-20 11:58:26,10,9,10.85
CUST04281,Email,2025-05-04 00:49:58,7,7,31.86
CUST02436,Email,2024-11-10 10:32:44,10,6,9.58
CUST00494,Email,2025-03-18 00:49:21,10,1,4.74
CUST01703,Email,2025-01-22 10:50:19,4,2,6.67
CUST01287,Email,2025-02-26 08:15:16,4,1,2.8
CUST01283,Email,2024-07-24 14:20:48,1,1,2.31
CUST04865,Email,2024-09-08 02:04:07,8,4,1.04
CUST02361,Email,2025-04-07 15:13:39,5,5,21.56
CUST00584,Email,2024-09-27 05:14:28,4,2,7.92
CUST04832,Email,2025-04-07 03:32:36,4,3,1.99
CUST01842,Email,2025-01-10 06:48:07,3,2,8.3
CUST00585,Email,2025-04-29 22:10:29,1,0,0.0
CUST04875,Email,2024-07-16 16:43:03,10,4,9.01
CUST03840,Email,2025-04-04 05:46:15,5,5,10.36
CUST02231,Email,2025-06-18 07:01:10,9,8,20.16
CUST00659,Email,2024-08-23 02:04:25,10,0,0.0
CUST02641,Email,2025-06-21 19:14:42,10,4,0.91
CUST01876,Email,2024-10-16 00:49:51,10,9,42.83
CUST02208,Email,2024-07-15 07:34:39,10,0,0.0
CUST01436,Email,2024-08-28 20:41:34,8,8,26.34
CUST02279,Email,2024-10-12 09:59:26,3,3,9.63
CUST04029,Email,2025-03-12 04:45:34,2,1,1.81
CUST02731,Email,2024-08-16 04:47:43,6,5,3.06
CUST01318,Email,2025-06-01 19:45:16,6,3,10.5
CUST02362,Email,2025-01-16 20:18:36,7,0,0.0
CUST02577,Email,2025-01-07 02:21:47,5,2,1.34
CUST03312,Email,2025-02-11 04:13:06,9,0,0.0
CUST04445,Email,2025-01-28 16:10:58,8,6,2.19
CUST04248,Email,2025-01-07 10:57:58,6,4,15.23
CUST03622,Email,2025-01-15 16:18:37,1,0,0.0
CUST01074,Email,2024-11-06 19:31:42,5,3,13.25
CUST03971,Email,2025-02-17 08:32:57,2,0,0.0
CUST04988,Email,2025-06-29 08:59:34,4,1,1.62
CUST00113,Email,2025-05-24 05:18:41,9,6,3.34
CUST00930,Email,2024-08-31 16:09:09,8,1,3.27
CUST01262,Email,2025-06-19 11:50:08,8,4,10.37
CUST02240,Email,2025-06-09 16:27:54,7,7,34.32
CUST01997,Email,2025-01-23 03:41:25,8,8,6.47
CUST01562,Email,2025-03-31 20:35:44,10,8,30.05
CUST01119,Email,2025-04-12 19:08:03,2,1,3.89
CUST03400,Email,2025-06-21 17:49:23,6,6,15.53
CUST00022,Email,2025-03-27 01:50:41,5,5,7.81
CUST04809,Email,2024-12-02 01:23:14,10,10,24.99
CUST01218,Email,2025-02-05 06:19:10,8,8,19.79
CUST02724,Email,2025-06-13 10:14:34,9,8,15.59
CUST02637,Email,2024-12-19 07:12:02,4,1,2.9
CUST01914,Email,2025-01-11 04:06:46,7,0,0.0
CUST03875,Email,2025-04-29 00:47:13,7,6,29.66
CUST01247,Email,2025-03-26 09:37:06,8,0,0.0
CUST04835,Email,2024-08-17 04:27:38,6,6,3.55
CUST03607,Email,2024-10-10 07:29:22,2,2,9.12
CUST00126,Email,2025-06-30 15:35:08,3,3,13.1
CUST01265,Email,2025-02-11 15:31:29,2,1,3.93
CUST02172,Email,2024-08-02 22:01:01,6,4,13.98
CUST00658,Email,2025-06-11 21:53:58,6,6,20.43
CUST04372,Email,2024-12-18 02:58:08,7,5,15.86
CUST03998,Email,2025-02-15 23:26:29,9,0,0.0
CUST01924,Email,2024-12-03 18:11:43,5,1,3.76
CUST03556,Email,2025-02-04 19:45:47,2,2,7.1
CUST00824,Email,2025-03-31 15:52:05,8,2,7.0
CUST00238,Email,2025-05-29 17:26:16,1,1,4.0
CUST02404,Email,2024-07-09 11:29:58,6,2,4.42
CUST02001,Email,2024-08-06 23:21:34,9,6,17.24
CUST01476,Email,2024-11-21 23:55:07,3,1,0.49
CUST03134,Email,2025-03-14 22:31:32,10,10,12.8
CUST04778,Email,2025-03-12 01:56:58,3,1,2.36
CUST02081,Email,2025-02-11 15:10:09,8,4,13.47
CUST03812,Email,2025-02-04 15:52:12,5,5,13.89
CUST00606,Email,2025-02-05 11:07:08,8,5,24.7
CUST02451,Email,2024-11-07 05:58:38,7,4,9.35
CUST02475,Email,2024-08-11 13:20:34,4,3,12.84
CUST00874,Email,2024-07-04 17:48:37,4,3,8.71
CUST04709,Email,2024-07-30 21:39:55,5,5,7.73
CUST03243,Email,2025-03-07 05:29:39,5,0,0.0
CUST00402,Email,2024-08-12 04:00:39,10,7,29.27
CUST02345,Email,2025-01-26 23:29:57,4,4,16.12
CUST01795,Email,2025-04-20 21:03:33,4,4,5.31
CUST01121,Email,2024-10-16 21:30:44,2,2,6.53
CUST02531,Email,2025-03-22 00:27:00,8,0,0.0
CUST01077,Email,2024-08-30 09:50:28,2,1,1.7
CUST03404,Email,2024-11-20 10:01:36,3,1,0.75
CUST04419,Email,2025-03-04 20:18:22,6,4,10.24
CUST02233,Email,2024-09-13 06:10:22,3,2,9.16
CUST03948,Email,2024-12-15 05:09:36,5,5,21.82
CUST00944,Email,2024-10-19 14:01:47,8,1,0.79
CUST01849,Email,2024-07-11 02:23:57,7,5,2.71
CUST03233,Email,2024-11-02 19:07:57,1,1,2.73
CUST03726,Email,2025-05-27 03:02:03,6,5,18.85
CUST02148,Email,2024-07-31 20:48:15,10,6,24.78
CUST03044,Email,2025-01-08 00:41:11,2,2,2.49
CUST00206,Email,2025-02-27 05:48:52,10,8,13.66
CUST04998,Email,2024-11-09 17:52:24,4,0,0.0
CUST03804,Email,2025-01-20 18:02:38,5,5,10.5
CUST01146,Email,2025-02-07 07:59:53,1,0,0.0
CUST04036,Email,2024-08-25 02:38:11,2,0,0.0
CUST04404,Email,2024-07-30 11:32:40,3,3,6.97
CUST04426,Email,2025-02-25 13:13:14,7,2,8.88
CUST00812,Email,2024-08-11 20:09:38,8,6,28.21
CUST02292,Email,2025-03-05 15:20:07,1,1,1.16
CUST03643,Email,2025-01-03 20:15:19,4,2,1.17
CUST03010,Email,2024-11-22 20:29:44,9,5,1.98
CUST02261,Email,2025-02-13 08:00:31,4,0,0.0
CUST03726,Email,2024-11-19 15:24:18,2,2,2.28
CUST04892,Email,2024-08-30 03:59:16,1,0,0.0
CUST01996,Email,2025-06-25 07:01:55,3,1,0.44
CUST04541,Email,2024-08-14 09:58:06,4,4,4.63
CUST01909,Email,2024-10-20 21:23:41,6,6,4.94
CUST04883,Email,2025-06-22 23:58:45,1,1,4.31
CUST01186,Email,2024-12-02 15:46:42,3,2,8.03
CUST00901,Email,2024-08-31 05:04:08,1,0,0.0
CUST01950,Email,2025-05-16 05:50:18,10,5,0.89
CUST02174,Email,2024-07-23 12:20:47,1,0,0.0
CUST04310,Email,2025-02-24 14:29:30,2,2,0.82
CUST03673,Email,2025-01-12 20:48:49,6,4,12.04
CUST03703,Email,2025-05-24 13:30:05,9,3,14.2
CUST00356,Email,2024-11-13 19:05:25,9,4,9.38
CUST00256,Email,2025-03-05 21:54:48,1,1,4.25
CUST03493,Email,2025-04-24 23:53:45,2,1,3.59
CUST03634,Email,2025-02-23 04:46:13,2,0,0.0
CUST01216,Email,2024-08-12 04:37:26,2,0,0.0
CUST04796,Email,2025-06-16 14:30:06,9,5,9.83
CUST04894,Email,2025-05-05 21:53:16,9,4,9.29
CUST04960,Email,2024-12-23 02:55:29,7,1,3.99
CUST00938,Email,2025-05-24 17:40:03,9,3,6.62
CUST01872,Email,2025-01-04 14:23:25,7,5,20.77
CUST03267,Email,2024-12-09 04:02:52,7,1,1.63
CUST02561,Email,2025-05-23 21:04:50,5,2,9.55
CUST03886,Email,2025-06-10 20:17:47,2,0,0.0
CUST00764,Email,2024-12-13 16:22:32,7,1,3.75
CUST03053,Email,2024-11-01 06:31:14,3,0,0.0
CUST04601,Email,2025-06-22 20:41:26,9,5,16.92
CUST03366,Email,2025-03-28 02:30:20,6,6,20.16
CUST03465,Email,2024-07-18 04:23:19,1,1,3.04
CUST02881,Email,2024-07-23 17:10:48,2,2,5.17
CUST01268,Email,2024-12-23 02:26:24,8,3,12.75
CUST02869,Email,2024-08-23 01:52:01,9,5,3.31
CUST02283,Email,2024-07-15 12:17:50,10,3,12.17
CUST04596,Email,2024-09-22 18:20:16,10,9,30.67
CUST04561,Email,2024-09-06 11:10:03,1,1,0.24
CUST02239,Email,2025-04-03 02:28:50,5,2,3.64
CUST01487,Email,2025-04-24 09:52:16,3,3,1.32
CUST00252,Email,2024-08-31 19:41:16,2,2,5.4
CUST03082,Email,2024-11-13 12:23:02,7,7,12.39
CUST03032,Email,2025-05-04 06:57:02,5,5,8.45
CUST04650,Email,2025-05-01 14:06:08,10,1,4.43
CUST01275,Email,2025-05-18 07:35:23,3,0,0.0
CUST02230,Email,2025-01-28 19:40:27,8,6,14.88
CUST03622,Email,2025-05-31 05:56:06,7,4,4.63
CUST04198,Email,2025-04-05 10:38:52,2,1,2.21
CUST02321,Email,2024-11-24 07:56:03,10,7,18.77
CUST02527,Email,2025-05-11 00:43:54,1,0,0.0
CUST04910,Email,2025-05-21 14:50:32,1,0,0.0
CUST01731,Email,2024-12-23 21:31:29,3,2,3.04
CUST00983,Email,2025-06-16 08:02:51,1,1,3.76
CUST01440,Email,2024-09-01 09:59:17,3,3,8.13
CUST01886,Email,2025-04-06 13:04:44,9,8,33.47
CUST02902,Email,2025-01-26 02:55:22,2,1,4.32
CUST00347,Email,2024-09-02 10:12:57,7,0,0.0
CUST00638,Email,2025-01-19 05:51:22,6,4,8.81
CUST03314,Email,2024-11-04 19:30:31,7,4,2.66
CUST00171,Email,2025-03-14 08:36:03,6,1,4.03
CUST03770,Email,2025-02-27 19:11:36,6,0,0.0
CUST00868,Email,2025-01-08 05:17:59,4,3,8.96
CUST04293,Email,2024-08-12 11:06:19,2,1,4.37
CUST02782,Email,2024-08-27 06:43:14,4,2,7.84
CUST00626,Email,2024-08-17 06:09:11,9,1,2.7
CUST01589,Email,2024-11-11 13:19:45,6,2,7.33
CUST01210,Email,2025-01-01 18:25:00,4,0,0.0
CUST01617,Email,2025-01-25 18:53:45,3,1,3.83
CUST00618,Email,2024-11-17 11:56:46,3,3,7.12
CUST04619,Email,2024-11-24 21:00:08,10,7,24.06
CUST04625,Email,2024-07-23 06:41:24,10,5,21.67
CUST02590,Email,2025-03-08 09:55:58,3,3,1.3
CUST03623,Email,2024-10-30 00:41:52,5,2,6.0
CUST02884,Email,2025-01-24 11:00:10,9,1,1.62
CUST03703,Email,2024-12-03 14:41:31,1,0,0.0
CUST02352,Email,2025-02-01 17:05:04,2,2,8.67
CUST00740,Email,2024-07-23 23:40:28,10,9,23.26
CUST03791,Email,2024-10-24 09:12:41,10,8,38.21
CUST00337,Email,2025-04-24 23:35:03,8,3,5.03
CUST03897,Email,2025-02-27 21:33:30,9,2,9.59
CUST03691,Email,2025-01-31 08:24:40,2,1,4.91
CUST00691,Email,2024-12-26 22:45:54,9,2,0.58
CUST03587,Email,2025-05-16 16:43:58,8,8,21.29
CUST01301,Email,2025-04-21 02:54:39,6,2,9.2
CUST03174,Email,2025-04-03 01:43:28,7,5,17.13
CUST00429,Email,2024-11-12 17:26:28,6,0,0.0
CUST04571,Email,2024-07-12 21:13:06,7,4,5.34
CUST04938,Email,2025-02-24 17:11:04,3,2,1.0
CUST01159,Email,2025-05-06 14:57:52,6,2,9.68
CUST03211,Email,2024-10-24 10:33:40,3,0,0.0
CUST03086,Email,2024-08-23 13:40:09,6,6,4.36
CUST04313,Email,2025-03-30 23:52:24,2,2,6.77
CUST04166,Email,2024-08-14 14:11:33,6,0,0.0
CUST01477,Email,2024-11-30 05:01:17,4,2,9.49
CUST03984,Email,2025-03-29 10:07:21,4,1,5.0
CUST01270,Email,2025-02-13 09:54:36,2,1,4.24
CUST00829,Email,2025-06-20 16:40:49,9,8,33.54
CUST04314,Email,2024-09-08 20:07:45,1,1,4.39
CUST01074,Email,2024-07-31 06:39:01,10,6,5.14
CUST01482,Email,2024-12-27 14:49:00,10,2,7.27
CUST00358,Email,2025-01-02 19:21:14,7,5,17.07
CUST01946,Email,2025-06-30 17:28:29,8,4,15.15
CUST03678,Email,2024-11-30 06:45:23,4,4,5.09
CUST03843,Email,2024-12-26 04:01:12,4,2,6.85
CUST04673,Email,2025-05-18 14:12:31,8,7,27.09
CUST03129,Email,2025-02-22 13:58:20,9,8,17.21
CUST01328,Email,2024-12-21 11:42:04,4,4,3.11
CUST02049,Email,2025-01-10 02:21:51,1,1,4.38
CUST04543,Email,2024-08-04 22:47:44,2,2,8.49
CUST01022,Email,2025-06-25 13:08:02,5,0,0.0
CUST02235,Email,2025-01-07 08:48:12,8,8,6.58
CUST03584,Email,2024-11-08 06:45:59,2,0,0.0
CUST02864,Email,2025-02-22 11:59:23,1,1,0.36
CUST04113,Email,2025-07-02 21:33:30,6,1,1.99
CUST00669,Email,2025-05-05 12:52:29,6,1,0.24
CUST00812,Email,2025-06-20 14:27:28,6,6,4.89
CUST00314,Email,2024-10-03 11:36:30,5,3,10.53
CUST01137,Email,2024-07-16 05:47:47,8,7,21.81
CUST00650,Email,2025-05-26 18:18:30,1,1,1.16
CUST01225,Email,2025-03-23 08:20:40,9,9,24.17
CUST00911,Email,2024-07-14 08:16:12,5,1,1.58
CUST00392,Email,2024-11-28 22:44:43,4,3,9.69
CUST03745,Email,2024-08-19 04:31:45,2,0,0.0
CUST04095,Email,2025-03-07 13:32:33,10,8,1.44
CUST04222,Email,2024-12-27 13:14:12,10,3,10.86
CUST02387,Email,2025-01-12 18:37:29,7,0,0.0
CUST01971,Email,2025-01-27 21:01:08,10,6,6.11
CUST00702,Email,2025-03-11 11:29:05,9,5,2.16
CUST04310,Email,2025-02-25 07:24:21,9,8,31.63
CUST04159,Email,2025-05-24 13:23:21,9,0,0.0
CUST03852,Email,2024-10-20 14:43:30,1,1,4.91
CUST02078,Email,2024-10-30 06:42:29,1,1,3.96
CUST02825,Email,2024-10-10 15:42:49,4,0,0.0
CUST02724,Email,2024-11-23 18:12:05,3,0,0.0
CUST02774,Email,2025-06-08 19:29:24,3,3,14.72
CUST03921,Email,2025-05-29 03:35:52,3,1,0.41
CUST03750,Email,2024-08-06 10:22:50,1,1,1.09
CUST01635,Email,2025-03-18 01:08:42,1,1,4.67
CUST04223,Email,2025-06-04 12:15:49,7,7,9.39
CUST01566,Email,2025-05-23 03:48:53,5,2,8.65
CUST00392,Email,2025-03-10 13:06:32,6,2,1.42
CUST03015,Email,2025-01-06 13:40:25,7,6,22.45
CUST03168,Email,2025-04-29 22:29:35,6,1,2.53
CUST04076,Email,2024-07-17 16:21:04,6,6,15.87
CUST00677,Email,2024-09-26 19:43:08,7,1,2.21
CUST01479,Email,2024-07-27 06:55:28,9,4,6.7
CUST00656,Email,2024-09-20 04:30:43,6,5,7.74
CUST03653,Email,2024-12-02 04:54:37,10,6,5.5
CUST03637,Email,2025-04-12 00:41:12,6,3,0.92
CUST02889,Email,2025-04-08 07:28:34,10,6,8.67
CUST00470,Email,2025-01-17 16:30:52,2,2,6.45
CUST02977,Email,2025-01-08 04:55:45,9,2,9.54
CUST01170,Email,2024-09-28 02:35:02,10,10,39.28
CUST00286,Email,2025-05-15 13:18:21,3,0,0.0
CUST03001,Email,2024-10-06 15:02:36,6,3,14.26
CUST00266,Email,2025-05-15 16:23:43,10,2,6.85
CUST03039,Email,2025-02-20 05:53:24,6,3,11.52
CUST04702,Email,2024-08-02 01:12:51,3,2,4.1
CUST02284,Email,2024-08-14 00:37:52,4,0,0.0
CUST01525,Email,2024-11-09 15:49:24,8,8,15.97
CUST04602,Email,2025-02-04 01:48:12,2,1,3.9
CUST03656,Email,2025-05-02 15:29:16,4,4,6.0
CUST04024,Email,2024-10-09 14:28:39,4,0,0.0
CUST00607,Email,2024-09-20 12:16:08,8,2,9.01
CUST03647,Email,2025-06-03 07:28:18,2,2,9.68
CUST02619,Email,2025-04-05 05:34:39,6,5,2.09
CUST04442,Email,2024-07-20 11:11:06,5,2,8.54
CUST01427,Email,2024-08-16 20:42:12,6,4,4.8
CUST01647,Email,2024-10-01 04:09:09,3,1,3.97
CUST00216,Email,2025-06-21 01:55:05,6,4,11.62
CUST03829,Email,2024-07-27 22:55:13,9,2,6.2
