cust_id,channel,date,impressions,clicks,cost
CUST01688,Instagram,2024-07-04 06:00:53,9,8,9.95
CUST03533,Instagram,2024-08-27 16:39:30,1,0,0.0
CUST03814,Instagram,2024-08-18 22:01:00,2,1,1.47
CUST02938,Instagram,2024-11-11 14:34:21,3,2,5.94
CUST02624,Instagram,2025-01-18 22:52:08,2,0,0.0
CUST02649,Instagram,2024-11-24 23:41:01,10,10,30.72
CUST03253,Instagram,2025-04-28 06:44:51,2,0,0.0
CUST02318,Instagram,2024-10-05 04:01:20,7,7,0.8
CUST01752,Instagram,2024-12-10 13:10:09,6,5,14.48
CUST03946,Instagram,2024-11-09 17:05:24,10,7,5.2
CUST01768,Instagram,2025-05-25 05:12:05,1,1,4.27
CUST00048,Instagram,2025-06-12 19:41:52,10,8,37.22
CUST03977,Instagram,2024-10-13 04:00:55,3,1,0.61
CUST00678,Instagram,2024-10-09 02:09:08,6,2,2.69
CUST02214,Instagram,2024-09-23 05:05:30,9,6,21.04
CUST02213,Instagram,2024-11-09 07:01:25,5,1,3.13
CUST03793,Instagram,2025-05-30 20:28:03,7,0,0.0
CUST02113,Instagram,2025-02-10 17:23:25,5,3,5.43
CUST02385,Instagram,2024-09-03 17:27:08,2,1,2.62
CUST03538,Instagram,2025-06-06 13:24:21,4,4,9.54
CUST01945,Instagram,2025-02-26 05:39:39,7,7,18.69
CUST03039,Instagram,2025-06-12 13:42:24,2,1,3.54
CUST03512,Instagram,2024-11-26 10:14:57,9,1,3.57
CUST02017,Instagram,2024-11-19 23:50:26,1,1,4.6
CUST04724,Instagram,2024-10-02 22:51:06,3,2,5.71
CUST02155,Instagram,2025-03-02 06:11:17,3,2,3.28
CUST02419,Instagram,2024-12-20 18:49:41,7,3,0.78
CUST03251,Instagram,2025-04-14 07:32:27,8,1,0.62
CUST00130,Instagram,2024-12-13 10:49:27,9,6,24.34
CUST03326,Instagram,2024-10-26 10:30:41,6,4,3.8
CUST03043,Instagram,2024-08-27 09:28:01,5,0,0.0
CUST00596,Instagram,2024-08-27 03:00:27,8,4,3.45
CUST02433,Instagram,2025-03-20 09:21:56,3,0,0.0
CUST02685,Instagram,2024-09-27 15:46:38,5,2,8.7
CUST00573,Instagram,2025-06-05 04:52:35,7,0,0.0
CUST04327,Instagram,2024-10-18 09:10:59,8,7,7.33
CUST02080,Instagram,2024-08-12 13:53:01,1,0,0.0
CUST01221,Instagram,2025-03-21 11:20:16,7,6,13.05
CUST03984,Instagram,2025-05-12 19:13:03,5,1,1.83
CUST00272,Instagram,2025-01-10 10:39:05,6,3,10.24
CUST00489,Instagram,2024-10-11 21:57:35,10,6,11.73
CUST03307,Instagram,2025-04-25 08:04:52,10,9,6.41
CUST02212,Instagram,2024-09-15 23:45:31,4,2,2.95
CUST03681,Instagram,2025-02-08 05:49:06,9,9,12.38
CUST01934,Instagram,2024-12-28 14:32:48,8,8,3.46
CUST03692,Instagram,2024-08-18 05:06:12,2,1,3.68
CUST02556,Instagram,2024-08-18 05:31:55,7,0,0.0
CUST04009,Instagram,2025-04-24 19:41:53,9,9,39.53
CUST04367,Instagram,2024-12-20 06:55:15,9,9,38.96
CUST04825,Instagram,2025-03-24 15:58:15,3,0,0.0
CUST03734,Instagram,2024-07-31 00:11:09,9,4,8.32
CUST00735,Instagram,2024-08-13 06:05:11,4,1,0.21
CUST00905,Instagram,2025-04-10 20:56:51,7,2,2.36
CUST00561,Instagram,2025-04-19 08:12:34,7,1,0.24
CUST00434,Instagram,2025-04-19 04:20:08,9,4,10.15
CUST03768,Instagram,2024-10-27 03:56:22,10,6,3.74
CUST03263,Instagram,2024-09-18 19:51:05,9,3,0.64
CUST00054,Instagram,2024-09-20 17:42:02,7,7,21.57
CUST02485,Instagram,2025-04-04 21:20:39,3,2,7.72
CUST00493,Instagram,2025-02-19 12:03:21,2,2,8.48
CUST00507,Instagram,2024-10-05 22:18:15,5,4,1.44
CUST01443,Instagram,2025-03-14 11:35:51,5,2,7.91
CUST04590,Instagram,2024-07-28 08:27:53,5,0,0.0
CUST03719,Instagram,2025-05-18 21:29:46,10,2,9.33
CUST00157,Instagram,2024-10-10 18:45:07,7,4,7.42
CUST00626,Instagram,2025-05-04 09:22:13,10,5,21.77
CUST02994,Instagram,2025-03-20 04:50:06,7,7,10.8
CUST03989,Instagram,2025-05-30 06:07:35,6,2,9.96
CUST04127,Instagram,2024-09-25 13:24:50,10,4,9.12
CUST02735,Instagram,2024-10-22 04:03:36,1,1,2.96
CUST01950,Instagram,2025-06-09 02:14:53,10,3,8.82
CUST04789,Instagram,2024-09-24 13:54:40,10,6,6.92
CUST03728,Instagram,2025-02-15 08:56:15,5,4,17.18
CUST02111,Instagram,2025-05-14 11:47:12,5,4,17.64
CUST01117,Instagram,2025-03-26 19:26:08,2,0,0.0
CUST03534,Instagram,2025-01-17 18:40:19,6,6,19.75
CUST00032,Instagram,2024-09-25 04:12:41,5,3,14.11
CUST04416,Instagram,2025-03-04 00:21:50,3,0,0.0
CUST00626,Instagram,2025-01-18 03:14:30,4,0,0.0
CUST01570,Instagram,2025-02-01 09:44:41,1,0,0.0
CUST01136,Instagram,2024-11-06 02:01:43,3,3,14.31
CUST01390,Instagram,2024-09-17 21:20:20,9,2,4.55
CUST01083,Instagram,2025-04-24 02:47:45,9,6,12.4
CUST01969,Instagram,2024-10-26 12:17:22,5,1,2.55
CUST01319,Instagram,2024-08-31 03:30:31,3,1,4.5
CUST04952,Instagram,2024-12-13 06:07:16,2,1,2.59
CUST03544,Instagram,2024-09-15 20:30:07,10,9,27.88
CUST01191,Instagram,2024-07-16 16:03:46,2,0,0.0
CUST01639,Instagram,2024-08-08 11:00:13,9,2,6.65
CUST01820,Instagram,2024-11-20 04:25:25,9,8,32.08
CUST03361,Instagram,2024-12-22 23:25:03,7,3,8.76
CUST04301,Instagram,2025-05-24 14:44:19,2,1,0.49
CUST03923,Instagram,2024-12-31 16:59:33,1,1,3.93
CUST04110,Instagram,2025-02-14 02:21:22,5,2,1.93
CUST00953,Instagram,2024-10-16 17:31:07,9,5,5.84
CUST02517,Instagram,2024-07-15 03:14:28,6,5,8.0
CUST04338,Instagram,2025-04-24 16:56:23,10,0,0.0
CUST02951,Instagram,2025-02-10 19:25:00,5,4,14.17
CUST00255,Instagram,2025-04-14 03:09:04,7,6,8.06
CUST00579,Instagram,2024-07-07 23:54:19,3,2,4.35
CUST00539,Instagram,2024-11-06 12:20:57,8,8,16.69
CUST00049,Instagram,2025-03-08 03:08:28,3,2,0.56
CUST04857,Instagram,2025-02-07 04:42:53,3,1,1.09
CUST02009,Instagram,2025-04-20 03:12:02,4,4,13.21
CUST04944,Instagram,2025-05-26 00:47:25,6,2,7.97
CUST02144,Instagram,2024-12-09 08:14:13,2,2,9.96
CUST00997,Instagram,2025-02-20 03:44:03,1,0,0.0
CUST02458,Instagram,2024-07-10 02:32:53,10,6,8.56
CUST01300,Instagram,2024-09-27 04:04:16,9,7,12.22
CUST01473,Instagram,2025-05-07 07:24:23,6,4,1.4
CUST02880,Instagram,2025-03-10 09:38:24,5,2,4.18
CUST01506,Instagram,2024-12-29 00:13:53,6,0,0.0
CUST02349,Instagram,2024-07-29 09:49:10,3,0,0.0
CUST01277,Instagram,2024-09-23 21:19:56,7,5,23.08
CUST00557,Instagram,2025-04-14 04:31:15,10,5,20.05
CUST02183,Instagram,2025-02-13 02:08:17,5,1,1.9
CUST00073,Instagram,2025-05-06 20:20:05,8,6,16.48
CUST03143,Instagram,2024-07-04 11:40:56,4,0,0.0
CUST01443,Instagram,2025-01-02 14:04:50,10,5,5.48
CUST03983,Instagram,2024-11-26 20:36:33,1,1,3.16
CUST03674,Instagram,2025-01-15 01:07:20,3,1,2.0
CUST02910,Instagram,2024-10-08 11:13:30,7,2,0.74
CUST02219,Instagram,2025-01-31 14:59:46,2,0,0.0
CUST02081,Instagram,2024-10-30 08:12:33,3,3,5.74
CUST00069,Instagram,2024-08-11 00:03:21,6,0,0.0
CUST03077,Instagram,2024-08-25 04:18:07,1,0,0.0
CUST01081,Instagram,2025-03-29 09:51:42,8,7,0.74
CUST04879,Instagram,2024-09-17 08:45:30,7,4,16.42
CUST03958,Instagram,2024-12-08 02:30:59,2,0,0.0
CUST00176,Instagram,2024-08-15 00:36:28,7,4,18.79
CUST02299,Instagram,2025-03-14 08:59:50,2,0,0.0
CUST04015,Instagram,2024-08-03 09:25:21,5,0,0.0
CUST00601,Instagram,2024-08-16 20:00:53,4,1,4.68
CUST04292,Instagram,2025-05-17 05:21:08,8,0,0.0
CUST02058,Instagram,2024-09-23 06:30:31,5,1,2.73
CUST04238,Instagram,2024-12-17 08:51:51,7,4,7.21
CUST04330,Instagram,2025-02-26 15:41:52,1,0,0.0
CUST00949,Instagram,2025-03-11 21:39:16,5,5,21.49
CUST01431,Instagram,2025-01-05 22:06:59,6,4,4.38
CUST04228,Instagram,2025-02-10 23:06:42,1,1,4.09
CUST01262,Instagram,2024-09-22 13:06:46,10,7,19.59
CUST01503,Instagram,2025-02-06 09:34:32,1,1,4.14
CUST03169,Instagram,2025-06-28 07:04:16,8,2,0.4
CUST02051,Instagram,2025-06-08 10:25:05,3,0,0.0
CUST01578,Instagram,2024-07-13 10:06:10,2,1,3.29
CUST02367,Instagram,2025-05-20 01:18:02,5,4,3.3
CUST03449,Instagram,2024-12-03 06:13:01,9,4,10.75
CUST00901,Instagram,2025-04-14 17:58:13,7,1,4.63
CUST04249,Instagram,2024-08-01 01:59:28,3,2,0.63
CUST00544,Instagram,2025-05-24 14:09:35,9,1,0.81
CUST04985,Instagram,2025-02-25 06:10:46,9,3,9.01
CUST00845,Instagram,2025-05-02 14:10:19,2,0,0.0
CUST01192,Instagram,2024-07-21 17:15:37,5,5,21.56
CUST03749,Instagram,2024-08-09 07:39:07,10,5,18.44
CUST02334,Instagram,2025-04-19 00:01:21,4,0,0.0
CUST01586,Instagram,2024-11-23 03:53:39,1,0,0.0
CUST04467,Instagram,2025-05-02 12:31:12,1,1,3.89
CUST00553,Instagram,2024-11-15 11:40:09,3,0,0.0
CUST02766,Instagram,2025-06-17 01:57:53,4,1,3.21
CUST01433,Instagram,2024-08-24 19:22:37,8,1,1.98
CUST04067,Instagram,2024-11-10 16:40:05,2,0,0.0
CUST04959,Instagram,2024-12-12 19:03:13,7,1,4.06
CUST02985,Instagram,2024-10-30 00:55:58,1,0,0.0
CUST02681,Instagram,2025-02-21 13:17:28,5,5,2.4
CUST00908,Instagram,2025-01-31 08:02:43,5,1,4.92
CUST03307,Instagram,2025-04-20 05:36:56,1,1,1.06
CUST00303,Instagram,2025-06-03 09:47:45,1,1,2.14
CUST03486,Instagram,2025-01-02 19:10:53,7,2,4.83
CUST03172,Instagram,2024-12-19 15:01:46,1,1,0.19
CUST01066,Instagram,2025-01-05 03:28:18,3,0,0.0
CUST01163,Instagram,2024-10-27 23:22:50,8,3,14.31
CUST02402,Instagram,2025-04-22 09:57:39,1,0,0.0
CUST00295,Instagram,2025-06-21 01:46:24,4,3,9.64
CUST02029,Instagram,2025-06-03 22:48:24,7,6,15.28
CUST01017,Instagram,2025-01-19 04:52:16,9,3,10.53
CUST00970,Instagram,2025-01-19 05:46:21,7,6,8.1
CUST00325,Instagram,2024-11-19 02:02:39,5,1,1.1
CUST03415,Instagram,2024-10-14 21:59:04,2,0,0.0
CUST01082,Instagram,2024-10-09 17:35:28,8,4,2.1
CUST04904,Instagram,2024-08-30 20:07:10,9,6,20.71
CUST03262,Instagram,2025-05-16 06:24:52,5,4,18.92
CUST04979,Instagram,2024-08-01 16:50:46,10,4,4.23
CUST00444,Instagram,2024-09-18 22:45:08,9,4,18.6
CUST04141,Instagram,2024-07-30 04:45:24,4,2,6.16
CUST00163,Instagram,2024-12-27 17:55:38,8,4,12.61
CUST00403,Instagram,2024-07-23 09:53:59,3,3,3.44
CUST02348,Instagram,2024-11-22 13:14:35,1,1,1.25
CUST04427,Instagram,2025-06-15 04:08:48,4,1,1.63
CUST02087,Instagram,2025-03-24 07:55:36,10,9,22.9
CUST02390,Instagram,2025-01-22 05:20:47,7,4,4.01
CUST01014,Instagram,2025-02-15 06:04:36,9,2,5.98
CUST02071,Instagram,2024-11-17 04:13:43,10,7,25.19
CUST01385,Instagram,2024-09-27 06:30:56,3,1,1.49
CUST01965,Instagram,2024-11-30 14:16:13,8,5,22.87
CUST02680,Instagram,2024-12-18 15:46:26,4,2,2.05
CUST01787,Instagram,2025-04-21 19:16:24,7,0,0.0
CUST01064,Instagram,2024-10-28 20:26:31,4,4,3.97
CUST01568,Instagram,2024-11-19 10:26:15,5,5,23.71
CUST02970,Instagram,2025-01-08 17:33:27,3,2,0.51
CUST03480,Instagram,2024-12-24 13:02:27,5,3,10.92
CUST03256,Instagram,2024-11-29 17:01:48,8,1,4.21
CUST02052,Instagram,2025-04-19 13:54:16,7,5,8.02
CUST03013,Instagram,2024-09-01 20:51:15,8,1,4.23
CUST03655,Instagram,2024-10-02 08:44:58,6,3,13.79
CUST03152,Instagram,2025-06-11 18:46:10,1,0,0.0
CUST02037,Instagram,2024-07-26 05:33:03,1,1,0.19
CUST04156,Instagram,2024-11-24 16:41:33,1,0,0.0
CUST02364,Instagram,2025-06-08 21:20:29,1,1,4.68
CUST00838,Instagram,2024-07-25 06:20:08,3,0,0.0
CUST02665,Instagram,2024-09-14 12:59:32,9,7,34.3
CUST03168,Instagram,2024-07-26 14:17:25,1,0,0.0
CUST01314,Instagram,2024-11-09 15:03:07,9,3,9.67
CUST02849,Instagram,2025-05-15 05:44:00,2,2,6.4
CUST04557,Instagram,2024-08-15 18:38:12,9,3,8.37
CUST02440,Instagram,2024-07-24 06:54:39,4,3,12.97
CUST04951,Instagram,2024-07-25 22:29:46,8,0,0.0
CUST01093,Instagram,2025-04-19 22:55:47,5,4,3.28
CUST01605,Instagram,2024-07-19 20:32:51,1,0,0.0
CUST02750,Instagram,2024-08-02 07:59:10,4,4,8.06
CUST04297,Instagram,2024-07-08 09:25:57,1,0,0.0
CUST02145,Instagram,2025-04-11 11:12:32,1,0,0.0
CUST04348,Instagram,2025-05-15 18:05:57,2,0,0.0
CUST00848,Instagram,2025-06-26 11:45:41,9,2,8.7
CUST02308,Instagram,2024-09-07 20:09:58,10,6,26.2
CUST02782,Instagram,2024-11-04 05:10:51,10,7,18.13
CUST02275,Instagram,2024-09-21 10:11:42,8,1,0.5
CUST00094,Instagram,2024-09-10 06:42:46,3,2,7.39
CUST02842,Instagram,2024-11-18 15:05:08,7,2,4.19
CUST02353,Instagram,2025-01-28 01:04:01,1,0,0.0
CUST01875,Instagram,2024-08-11 00:51:11,4,0,0.0
CUST00508,Instagram,2024-10-02 21:30:07,6,4,3.33
CUST02443,Instagram,2025-02-25 13:16:06,6,6,8.72
CUST04553,Instagram,2024-12-11 11:32:16,8,1,4.74
CUST01687,Instagram,2025-05-24 08:58:24,10,8,12.58
CUST04680,Instagram,2024-09-17 01:14:59,2,1,4.07
CUST02456,Instagram,2025-06-28 23:02:33,7,3,7.33
CUST04047,Instagram,2025-03-25 08:16:49,2,1,4.34
CUST04217,Instagram,2024-09-29 08:45:37,4,3,5.73
CUST04287,Instagram,2024-08-11 17:32:05,4,2,4.12
CUST00935,Instagram,2025-01-01 21:20:22,10,6,6.11
CUST02082,Instagram,2025-04-22 06:15:27,4,2,0.91
CUST01513,Instagram,2025-01-10 21:31:48,9,8,39.95
CUST04798,Instagram,2025-04-21 21:08:33,9,4,4.22
CUST04310,Instagram,2024-12-12 22:19:24,6,5,17.11
CUST01776,Instagram,2024-09-27 05:24:18,5,4,10.04
