cust_id,channel,date,impressions,clicks,cost
CUST03195,Programmatic,2025-05-02 18:09:45,7,4,11.15
CUST02283,Programmatic,2024-12-13 17:01:39,4,0,0.0
CUST03691,Programmatic,2024-10-02 16:15:41,5,0,0.0
CUST00006,Programmatic,2025-05-14 12:59:23,2,2,5.56
CUST00960,Programmatic,2024-11-15 11:12:43,2,0,0.0
CUST02032,Programmatic,2024-09-28 13:09:55,9,2,1.98
CUST02224,Programmatic,2024-07-15 05:01:37,4,1,1.98
CUST02176,Programmatic,2024-07-04 05:52:40,10,5,2.47
CUST04210,Programmatic,2024-10-11 16:50:45,10,10,33.16
CUST00988,Programmatic,2025-03-10 05:11:01,10,7,17.87
CUST02707,Programmatic,2025-06-01 23:26:06,6,0,0.0
CUST04900,Programmatic,2024-12-18 07:04:30,2,1,1.5
CUST01954,Programmatic,2024-11-18 18:57:54,7,0,0.0
CUST01750,Programmatic,2025-03-27 02:40:41,5,2,6.1
CUST02102,Programmatic,2024-09-02 09:47:42,9,9,9.94
CUST02324,Programmatic,2024-09-02 23:21:29,10,4,1.37
CUST00383,Programmatic,2025-04-29 18:52:40,10,1,0.26
CUST00048,Programmatic,2025-02-24 08:12:13,7,5,10.32
CUST04432,Programmatic,2024-12-23 12:10:35,2,2,5.45
CUST01770,Programmatic,2025-01-20 12:16:44,4,1,0.52
CUST03856,Programmatic,2024-09-08 10:39:35,10,2,4.02
CUST03153,Programmatic,2025-02-05 04:42:25,5,0,0.0
CUST01947,Programmatic,2024-07-12 08:02:43,1,1,1.8
CUST02759,Programmatic,2024-12-29 18:09:18,10,9,25.9
CUST03528,Programmatic,2024-11-02 16:11:08,5,0,0.0
CUST00494,Programmatic,2024-10-01 05:31:18,7,7,4.48
CUST04713,Programmatic,2024-11-18 09:02:37,2,1,3.16
CUST03028,Programmatic,2025-05-25 12:11:38,2,0,0.0
CUST02671,Programmatic,2025-05-31 21:33:16,10,2,8.33
CUST00209,Programmatic,2025-04-30 21:39:02,9,6,10.25
CUST04087,Programmatic,2025-05-06 01:12:16,5,4,5.72
CUST02928,Programmatic,2025-03-20 11:06:42,9,3,9.03
CUST00698,Programmatic,2025-02-21 05:16:31,9,5,21.76
CUST03561,Programmatic,2024-10-16 20:48:30,7,5,6.77
CUST04627,Programmatic,2025-01-17 16:11:39,4,2,9.2
CUST04179,Programmatic,2024-09-06 22:48:24,2,0,0.0
CUST03362,Programmatic,2025-01-13 09:04:34,9,8,20.95
CUST01018,Programmatic,2024-08-01 04:34:37,1,1,3.18
CUST04571,Programmatic,2025-04-24 14:40:28,7,3,2.88
CUST00663,Programmatic,2025-05-01 04:23:31,10,7,2.07
CUST01786,Programmatic,2025-05-12 01:20:47,1,1,3.17
CUST04303,Programmatic,2025-03-10 14:08:57,2,1,3.72
CUST01054,Programmatic,2024-11-28 06:54:28,4,1,1.7
CUST04351,Programmatic,2025-02-04 00:04:39,9,1,0.52
CUST00953,Programmatic,2025-05-27 14:54:46,3,3,7.11
CUST00807,Programmatic,2024-08-21 16:09:55,6,6,3.4
CUST00242,Programmatic,2024-07-28 02:52:44,8,8,34.5
CUST02549,Programmatic,2024-10-01 00:13:58,3,2,4.01
CUST03562,Programmatic,2024-09-30 08:01:36,1,0,0.0
CUST01139,Programmatic,2025-02-01 09:22:55,6,4,9.1
CUST03370,Programmatic,2024-11-18 06:14:35,6,3,1.66
CUST02774,Programmatic,2024-08-09 13:21:21,5,2,8.77
CUST04466,Programmatic,2024-11-28 17:01:33,5,3,8.65
CUST02891,Programmatic,2024-12-18 20:59:58,2,2,4.03
CUST02083,Programmatic,2024-09-18 09:58:33,10,9,1.69
CUST00547,Programmatic,2025-05-05 15:30:32,5,0,0.0
CUST04813,Programmatic,2024-08-15 15:22:21,1,1,1.59
CUST02464,Programmatic,2025-01-18 20:46:49,5,4,8.69
CUST03065,Programmatic,2024-10-13 23:57:54,3,0,0.0
CUST02017,Programmatic,2025-02-13 00:44:21,9,9,21.04
CUST01779,Programmatic,2025-02-04 00:47:30,10,10,3.36
CUST03308,Programmatic,2024-09-30 18:24:16,7,6,14.89
CUST01244,Programmatic,2024-10-22 11:34:21,5,5,7.79
CUST00116,Programmatic,2024-08-19 20:59:08,4,0,0.0
CUST02628,Programmatic,2024-09-16 16:14:01,8,7,1.01
CUST02844,Programmatic,2024-10-27 04:27:20,9,1,0.6
CUST01073,Programmatic,2024-11-24 10:54:49,5,2,7.62
CUST03874,Programmatic,2025-05-18 00:39:19,8,8,9.96
CUST01833,Programmatic,2025-06-15 14:05:55,6,0,0.0
CUST03454,Programmatic,2025-01-06 10:40:46,9,0,0.0
CUST04660,Programmatic,2025-05-25 06:20:27,3,1,2.35
CUST03428,Programmatic,2025-05-20 13:08:55,7,2,2.22
CUST04975,Programmatic,2024-07-23 03:25:11,4,2,1.97
CUST03437,Programmatic,2025-02-06 21:40:21,1,0,0.0
CUST03666,Programmatic,2024-08-12 01:19:22,3,3,5.35
CUST04137,Programmatic,2025-06-05 15:28:29,2,0,0.0
CUST03561,Programmatic,2025-01-11 12:10:56,2,0,0.0
CUST02130,Programmatic,2025-01-03 07:52:40,3,3,13.83
CUST00045,Programmatic,2024-11-03 06:56:37,2,2,9.88
CUST04513,Programmatic,2025-03-24 13:29:01,3,1,1.09
CUST01087,Programmatic,2025-03-28 05:38:25,1,0,0.0
CUST01825,Programmatic,2024-09-26 05:31:02,1,1,4.17
CUST03270,Programmatic,2024-10-24 16:54:53,8,4,0.73
CUST03713,Programmatic,2024-09-22 17:42:06,2,2,9.26
CUST03050,Programmatic,2024-09-26 23:54:29,4,1,0.65
CUST00636,Programmatic,2025-01-03 09:06:41,6,3,4.64
CUST04155,Programmatic,2024-10-21 16:37:35,4,2,8.53
CUST01456,Programmatic,2025-06-12 07:58:20,9,7,12.34
CUST00873,Programmatic,2025-01-03 23:15:20,9,4,11.04
CUST01940,Programmatic,2025-06-21 02:25:49,4,3,4.53
CUST01235,Programmatic,2025-05-02 12:41:28,2,1,0.84
CUST04809,Programmatic,2025-03-02 04:52:14,7,4,7.53
CUST04268,Programmatic,2025-03-18 18:48:16,8,1,1.95
CUST01591,Programmatic,2025-03-15 07:03:54,10,3,10.86
CUST01700,Programmatic,2025-04-11 00:07:43,3,1,0.57
CUST04523,Programmatic,2025-02-13 04:09:54,9,0,0.0
CUST00784,Programmatic,2025-06-05 18:22:19,9,2,8.72
CUST00686,Programmatic,2025-04-19 13:58:23,6,2,5.0
CUST00718,Programmatic,2024-10-19 19:34:41,3,2,1.18
CUST00851,Programmatic,2025-04-20 19:45:36,9,8,8.27
CUST01598,Programmatic,2025-05-29 02:03:28,5,0,0.0
CUST00639,Programmatic,2025-06-02 10:16:58,8,1,3.01
CUST02492,Programmatic,2024-11-04 04:34:06,5,5,17.87
CUST02996,Programmatic,2024-11-21 10:02:19,8,6,22.26
CUST04768,Programmatic,2025-04-30 04:23:48,7,2,3.57
CUST03367,Programmatic,2024-09-28 08:46:04,8,1,0.6
CUST01007,Programmatic,2024-07-13 20:40:38,3,0,0.0
CUST03005,Programmatic,2025-02-15 05:30:04,8,4,2.79
CUST03641,Programmatic,2024-11-24 03:28:29,6,3,5.36
CUST01415,Programmatic,2024-08-28 05:06:11,4,0,0.0
CUST01069,Programmatic,2025-03-05 15:48:13,3,2,9.78
CUST01058,Programmatic,2025-01-03 22:07:25,4,3,1.65
CUST03155,Programmatic,2024-12-12 09:05:27,5,1,4.94
CUST01578,Programmatic,2024-08-12 05:03:04,6,0,0.0
CUST03700,Programmatic,2025-03-26 12:12:16,3,0,0.0
CUST02595,Programmatic,2024-10-04 22:50:02,3,1,2.27
CUST00072,Programmatic,2025-02-02 16:52:51,10,10,29.34
CUST00456,Programmatic,2024-07-04 08:14:52,7,7,15.41
CUST02103,Programmatic,2025-05-19 07:44:51,3,0,0.0
CUST00956,Programmatic,2024-07-27 14:37:57,2,1,4.61
CUST02012,Programmatic,2025-04-04 19:25:24,2,0,0.0
CUST00940,Programmatic,2024-11-25 13:06:17,1,1,2.02
CUST00394,Programmatic,2024-12-09 07:44:38,6,1,3.28
CUST00384,Programmatic,2024-10-03 23:13:44,5,4,7.07
CUST03171,Programmatic,2024-10-11 17:18:37,7,6,21.48
CUST00729,Programmatic,2024-12-26 06:34:36,1,0,0.0
CUST04893,Programmatic,2024-10-18 11:54:40,6,1,2.41
CUST01488,Programmatic,2025-03-28 14:26:08,3,3,11.66
CUST04337,Programmatic,2025-05-05 14:16:00,4,4,18.15
CUST04919,Programmatic,2025-03-31 01:11:52,1,0,0.0
CUST01757,Programmatic,2024-10-03 17:35:01,3,2,2.83
CUST04455,Programmatic,2025-01-27 14:40:43,9,0,0.0
CUST03353,Programmatic,2025-06-04 07:47:44,10,6,11.09
CUST03876,Programmatic,2025-06-24 11:26:52,7,5,8.14
CUST04685,Programmatic,2024-09-01 02:33:02,6,4,19.12
CUST04540,Programmatic,2025-02-05 01:08:51,10,1,1.36
CUST01934,Programmatic,2025-04-11 07:28:47,2,0,0.0
CUST02421,Programmatic,2025-01-13 22:03:08,6,5,6.29
CUST03716,Programmatic,2024-08-25 23:17:29,5,4,14.19
CUST00540,Programmatic,2024-11-09 22:13:29,2,1,0.27
CUST04173,Programmatic,2025-02-09 13:07:46,5,5,20.26
CUST04458,Programmatic,2025-02-24 07:01:24,2,2,1.75
CUST01339,Programmatic,2025-01-02 22:16:32,4,2,6.85
CUST04694,Programmatic,2025-01-28 20:03:38,5,2,4.65
CUST02475,Programmatic,2024-11-22 15:28:47,9,4,10.7
CUST03237,Programmatic,2024-10-29 12:24:48,10,4,6.3
CUST02692,Programmatic,2024-11-17 02:43:55,2,2,2.77
CUST00968,Programmatic,2025-05-08 01:25:48,6,3,2.36
CUST04804,Programmatic,2024-11-15 03:47:38,2,1,0.75
CUST00455,Programmatic,2024-11-03 17:37:48,8,1,1.18
CUST04746,Programmatic,2024-07-10 12:32:54,2,1,1.25
CUST04384,Programmatic,2025-07-02 10:43:19,3,3,6.23
CUST02308,Programmatic,2024-10-31 22:15:04,7,1,4.71
CUST01084,Programmatic,2025-05-24 22:11:49,4,4,7.29
CUST02163,Programmatic,2025-06-27 19:46:33,6,5,23.13
CUST01207,Programmatic,2024-08-14 21:28:59,6,5,14.49
CUST00916,Programmatic,2025-04-29 08:45:58,4,3,2.84
CUST00086,Programmatic,2024-11-02 18:57:28,7,7,15.84
CUST01784,Programmatic,2025-02-01 06:50:03,1,1,2.85
CUST01976,Programmatic,2025-04-25 08:17:39,10,9,32.87
CUST02092,Programmatic,2025-01-08 08:01:55,7,6,5.33
CUST03923,Programmatic,2025-03-11 07:52:18,6,1,2.86
CUST04911,Programmatic,2025-02-21 21:11:53,2,2,7.88
CUST04770,Programmatic,2025-05-06 02:10:47,4,4,18.68
CUST04236,Programmatic,2025-06-24 03:48:40,10,1,2.6
CUST01727,Programmatic,2024-07-14 12:48:28,6,0,0.0
CUST04099,Programmatic,2025-05-03 19:54:01,5,4,12.92
CUST02637,Programmatic,2024-10-20 05:15:30,6,0,0.0
CUST03205,Programmatic,2025-01-15 16:53:10,9,1,1.79
CUST00710,Programmatic,2025-05-12 05:25:47,5,3,2.26
CUST04115,Programmatic,2024-07-23 19:30:25,6,3,11.61
CUST03334,Programmatic,2025-06-18 05:47:51,3,0,0.0
CUST03217,Programmatic,2024-11-28 06:41:22,3,3,13.17
CUST01452,Programmatic,2024-07-18 22:27:49,5,1,4.11
CUST01009,Programmatic,2025-04-30 23:23:23,5,2,8.74
CUST03355,Programmatic,2024-12-05 21:53:05,6,0,0.0
CUST02200,Programmatic,2025-01-01 08:39:42,10,9,20.85
CUST01668,Programmatic,2025-05-16 11:44:18,1,0,0.0
CUST03154,Programmatic,2025-03-15 13:28:40,4,1,2.77
CUST02634,Programmatic,2025-02-19 21:06:14,6,2,3.47
CUST00028,Programmatic,2025-04-12 08:00:13,2,0,0.0
CUST01146,Programmatic,2024-09-11 03:02:04,2,2,9.75
CUST04270,Programmatic,2025-06-12 09:29:32,9,4,11.37
CUST01676,Programmatic,2024-10-20 07:36:24,2,0,0.0
CUST02932,Programmatic,2025-04-04 17:20:04,10,3,1.12
CUST04702,Programmatic,2024-10-12 21:58:08,9,9,32.32
CUST00195,Programmatic,2025-02-23 06:07:14,10,2,6.61
CUST01519,Programmatic,2025-03-29 12:15:04,3,0,0.0
CUST02530,Programmatic,2024-09-29 13:30:03,2,1,2.19
CUST04851,Programmatic,2025-02-25 06:26:15,8,0,0.0
CUST03309,Programmatic,2024-08-22 10:16:22,9,3,10.54
CUST01302,Programmatic,2024-09-16 13:37:57,9,2,3.91
CUST03349,Programmatic,2024-08-06 07:09:42,8,4,1.58
CUST00151,Programmatic,2025-02-04 02:34:42,1,1,2.49
CUST02685,Programmatic,2024-08-24 16:04:54,5,4,13.31
CUST01518,Programmatic,2024-07-06 08:09:08,6,5,20.81
CUST02868,Programmatic,2024-11-08 11:52:50,10,0,0.0
CUST01157,Programmatic,2025-06-10 23:43:31,2,0,0.0
CUST01548,Programmatic,2025-05-31 03:09:07,1,0,0.0
CUST01817,Programmatic,2025-02-21 22:54:24,5,5,24.9
CUST03537,Programmatic,2024-07-23 15:53:06,5,3,6.61
CUST01824,Programmatic,2024-10-27 22:32:35,8,0,0.0
CUST02690,Programmatic,2025-07-02 20:51:34,7,4,6.09
CUST01725,Programmatic,2024-12-05 06:12:45,2,1,2.62
CUST01504,Programmatic,2025-01-31 06:32:05,2,0,0.0
CUST02133,Programmatic,2025-06-10 02:13:57,6,6,21.12
CUST01480,Programmatic,2025-04-14 13:14:12,1,1,1.94
CUST01861,Programmatic,2024-10-26 13:59:15,3,0,0.0
CUST04519,Programmatic,2025-05-19 15:47:33,6,6,10.94
CUST00007,Programmatic,2024-07-20 18:46:40,3,3,12.41
CUST04881,Programmatic,2025-05-03 18:53:27,5,2,0.33
CUST04284,Programmatic,2025-01-16 01:54:30,4,3,1.09
CUST01303,Programmatic,2025-03-29 00:21:33,3,2,7.86
CUST04724,Programmatic,2025-06-25 14:44:42,4,4,3.34
CUST04359,Programmatic,2025-02-12 15:10:12,9,6,26.37
CUST04141,Programmatic,2024-10-25 17:54:07,10,8,1.37
CUST00256,Programmatic,2025-05-07 16:22:36,7,5,23.54
CUST01475,Programmatic,2024-07-04 07:54:56,9,5,7.48
CUST02553,Programmatic,2025-02-28 23:11:27,4,0,0.0
CUST01732,Programmatic,2024-10-11 17:08:42,7,1,4.75
CUST00784,Programmatic,2025-06-11 01:02:09,7,3,9.89
CUST00147,Programmatic,2025-06-22 10:48:10,8,2,5.07
CUST02136,Programmatic,2024-09-18 05:32:11,3,0,0.0
CUST02864,Programmatic,2025-06-04 20:21:04,1,0,0.0
CUST02407,Programmatic,2024-10-14 08:09:30,1,1,2.89
CUST01858,Programmatic,2025-01-11 10:12:17,10,7,16.95
CUST04596,Programmatic,2025-05-15 05:21:14,9,1,0.33
CUST02152,Programmatic,2024-10-15 07:51:55,9,5,14.85
CUST02852,Programmatic,2025-06-19 21:00:28,10,0,0.0
CUST02173,Programmatic,2025-07-01 05:33:48,3,2,5.65
CUST03663,Programmatic,2025-06-01 22:06:45,9,4,12.81
CUST02526,Programmatic,2025-05-30 07:31:04,2,1,2.55
CUST00856,Programmatic,2025-01-09 06:36:18,5,0,0.0
CUST04246,Programmatic,2025-03-02 08:21:07,8,7,28.65
CUST02862,Programmatic,2025-04-28 13:18:24,2,1,3.52
CUST03282,Programmatic,2025-04-15 18:43:51,10,9,37.51
CUST01097,Programmatic,2025-01-07 21:49:29,10,1,4.68
CUST01635,Programmatic,2025-02-08 09:52:44,8,0,0.0
CUST03261,Programmatic,2025-01-07 16:08:59,9,8,11.85
CUST00113,Programmatic,2025-01-19 19:13:20,5,5,12.2
CUST03308,Programmatic,2024-08-31 00:00:54,4,1,0.16
CUST04767,Programmatic,2024-12-13 19:33:49,5,3,11.68
CUST04886,Programmatic,2025-01-17 15:58:18,2,1,0.6
CUST02576,Programmatic,2025-06-05 00:50:24,10,2,7.72
CUST04107,Programmatic,2024-12-15 14:00:29,5,1,2.39
CUST03114,Programmatic,2024-09-01 23:47:32,8,7,10.24
CUST03551,Programmatic,2024-10-26 09:22:17,6,1,3.92
CUST02294,Programmatic,2024-11-06 05:07:15,7,6,23.04
CUST03611,Programmatic,2025-06-25 22:16:35,9,5,20.77
CUST01688,Programmatic,2025-06-05 11:38:02,8,1,1.95
CUST01938,Programmatic,2025-01-21 02:41:24,7,1,3.3
CUST00931,Programmatic,2024-09-16 23:08:25,2,1,4.05
CUST03024,Programmatic,2024-07-31 13:57:56,10,5,24.77
CUST01133,Programmatic,2025-03-26 07:26:21,5,0,0.0
CUST00964,Programmatic,2024-10-26 13:13:47,7,7,11.02
CUST04487,Programmatic,2024-07-17 03:38:11,3,2,4.19
CUST02032,Programmatic,2025-02-12 20:15:56,5,5,18.62
CUST01420,Programmatic,2024-08-17 23:07:15,6,0,0.0
CUST00671,Programmatic,2025-03-26 18:46:33,1,0,0.0
CUST04561,Programmatic,2025-03-08 21:16:52,9,3,10.5
CUST02195,Programmatic,2024-12-22 06:23:55,10,10,38.88
CUST02211,Programmatic,2024-08-15 07:40:09,2,0,0.0
CUST01059,Programmatic,2024-10-16 09:24:45,1,0,0.0
CUST02503,Programmatic,2025-01-07 02:42:28,8,4,14.13
CUST00764,Programmatic,2024-09-09 10:38:16,6,5,12.14
CUST03574,Programmatic,2024-12-21 13:03:01,2,2,8.72
CUST02246,Programmatic,2024-07-16 22:18:08,3,1,3.92
CUST00463,Programmatic,2024-10-03 04:28:03,3,0,0.0
CUST02639,Programmatic,2025-04-29 01:21:00,9,2,2.77
CUST03915,Programmatic,2025-06-18 09:26:17,1,0,0.0
CUST00354,Programmatic,2025-03-01 17:11:33,10,2,4.72
CUST02974,Programmatic,2024-09-18 10:44:08,8,4,14.75
CUST03357,Programmatic,2025-02-17 09:38:20,5,1,1.72
CUST01462,Programmatic,2024-11-20 07:00:33,5,5,11.81
CUST01411,Programmatic,2024-10-14 16:45:07,7,1,3.18
CUST02394,Programmatic,2025-03-04 05:25:18,7,6,13.43
CUST01079,Programmatic,2025-02-17 08:49:08,1,1,3.9
CUST01428,Programmatic,2025-04-12 23:29:00,10,7,5.81
CUST01930,Programmatic,2025-02-04 13:30:53,2,2,9.33
CUST03586,Programmatic,2025-03-13 16:15:13,1,1,4.72
CUST01973,Programmatic,2024-10-05 19:34:21,4,2,7.6
CUST02267,Programmatic,2024-11-05 02:52:25,6,1,2.95
CUST02949,Programmatic,2024-09-19 22:45:26,1,0,0.0
CUST00167,Programmatic,2024-09-30 16:34:15,4,4,14.5
CUST02640,Programmatic,2024-12-09 03:16:56,7,0,0.0
CUST04564,Programmatic,2024-08-27 01:08:17,5,2,0.22
CUST01259,Programmatic,2024-08-30 09:25:42,8,8,8.65
CUST01081,Programmatic,2025-03-01 22:31:25,7,4,12.51
CUST02426,Programmatic,2024-12-17 13:06:45,2,2,8.78
CUST02403,Programmatic,2025-01-09 18:47:21,8,0,0.0
CUST03734,Programmatic,2024-12-31 16:05:02,6,0,0.0
CUST04019,Programmatic,2024-11-06 11:40:04,10,2,4.13
CUST00147,Programmatic,2024-07-24 13:10:03,7,0,0.0
CUST01059,Programmatic,2024-12-20 01:39:48,4,4,3.27
CUST00134,Programmatic,2024-09-18 06:10:53,1,0,0.0
CUST04394,Programmatic,2025-04-14 07:02:05,1,1,3.23
CUST04525,Programmatic,2025-04-14 09:16:07,3,2,4.33
CUST02569,Programmatic,2025-06-16 03:12:10,4,0,0.0
CUST01223,Programmatic,2025-01-05 16:00:22,3,1,0.69
CUST04211,Programmatic,2025-03-15 01:02:05,9,1,2.05
CUST00172,Programmatic,2025-03-28 16:41:37,4,2,8.23
CUST01779,Programmatic,2025-02-25 20:33:39,3,1,1.22
CUST04055,Programmatic,2024-09-25 13:07:26,3,1,1.59
CUST01133,Programmatic,2025-04-21 16:14:55,5,0,0.0
CUST03211,Programmatic,2025-06-09 11:29:10,1,0,0.0
CUST00668,Programmatic,2024-09-09 01:50:23,5,4,11.85
CUST04874,Programmatic,2025-04-04 22:24:03,5,4,18.78
CUST01367,Programmatic,2025-06-26 07:28:07,3,1,3.46
CUST01570,Programmatic,2025-03-11 20:20:43,3,1,2.56
CUST02467,Programmatic,2024-11-13 19:17:55,7,6,4.11
CUST04782,Programmatic,2024-11-23 14:15:51,10,7,3.48
CUST04165,Programmatic,2024-10-13 17:17:46,2,2,4.12
CUST01202,Programmatic,2025-02-11 19:31:52,2,0,0.0
CUST03655,Programmatic,2024-07-21 12:03:54,6,5,23.65
CUST01463,Programmatic,2024-10-11 06:20:34,2,1,1.79
CUST02927,Programmatic,2024-08-15 01:39:53,5,2,4.58
CUST01265,Programmatic,2025-04-07 11:34:34,8,0,0.0
CUST02164,Programmatic,2025-05-10 20:35:40,9,9,41.4
CUST04034,Programmatic,2025-04-18 15:47:57,5,2,1.82
CUST01435,Programmatic,2025-01-31 00:24:25,6,4,13.78
CUST03707,Programmatic,2024-10-30 22:51:39,4,0,0.0
CUST02074,Programmatic,2024-11-20 08:11:07,9,5,16.37
CUST04299,Programmatic,2025-01-16 09:03:46,4,3,12.65
CUST01822,Programmatic,2025-04-19 15:19:04,3,0,0.0
CUST00428,Programmatic,2025-04-11 04:30:00,7,0,0.0
CUST04512,Programmatic,2024-12-05 12:23:07,4,0,0.0
CUST03725,Programmatic,2024-09-03 15:19:39,8,3,14.34
CUST03128,Programmatic,2024-09-19 02:41:02,8,5,23.88
CUST02915,Programmatic,2025-02-08 18:41:21,10,8,18.12
CUST03986,Programmatic,2024-08-02 11:55:59,2,2,7.39
CUST02599,Programmatic,2024-09-17 22:45:37,8,3,3.63
CUST02723,Programmatic,2025-03-01 09:54:49,4,4,4.55
CUST04832,Programmatic,2024-12-01 13:40:17,1,0,0.0
CUST04851,Programmatic,2025-01-11 05:46:37,5,5,1.87
CUST03579,Programmatic,2024-12-22 14:06:43,10,4,13.71
CUST03757,Programmatic,2024-10-30 20:33:53,7,1,4.76
CUST01383,Programmatic,2024-10-05 19:13:56,8,8,5.5
CUST00360,Programmatic,2024-10-11 02:10:24,8,6,5.15
CUST04432,Programmatic,2025-03-22 01:59:44,1,1,0.88
CUST02148,Programmatic,2025-05-30 14:23:27,3,3,5.12
CUST00949,Programmatic,2025-03-03 11:55:55,8,3,13.5
CUST03659,Programmatic,2024-08-13 07:57:30,3,0,0.0
CUST00187,Programmatic,2025-05-17 17:55:22,2,0,0.0
CUST02705,Programmatic,2025-03-12 21:36:34,6,5,10.09
CUST03766,Programmatic,2024-10-15 12:13:34,5,3,3.94
CUST00917,Programmatic,2024-11-26 16:21:22,1,1,2.32
CUST02488,Programmatic,2025-06-09 13:14:52,5,2,6.98
CUST04961,Programmatic,2024-12-21 17:22:14,9,9,44.46
CUST04022,Programmatic,2024-07-31 06:58:07,2,2,4.11
