cust_id,channel,date,impressions,clicks,cost
CUST02324,LinkedIn,2025-03-07 12:19:47,6,3,6.08
CUST03320,LinkedIn,2025-05-29 09:04:07,9,1,4.15
CUST00406,LinkedIn,2024-11-25 11:47:26,2,1,0.86
CUST04375,LinkedIn,2025-03-02 14:40:27,6,3,0.31
CUST03360,LinkedIn,2024-08-15 10:31:10,5,4,16.73
CUST00293,LinkedIn,2024-07-24 00:30:22,7,3,7.59
CUST01137,LinkedIn,2025-05-01 04:01:26,3,2,9.98
CUST03038,LinkedIn,2025-05-08 21:22:11,2,1,2.89
CUST00844,LinkedIn,2025-01-08 07:10:50,4,1,4.43
CUST00287,LinkedIn,2024-07-05 08:02:04,2,2,2.72
CUST03018,LinkedIn,2024-09-01 11:09:02,2,0,0.0
CUST00199,LinkedIn,2024-10-07 17:13:59,6,5,9.82
CUST01813,LinkedIn,2025-06-04 21:09:52,8,8,35.9
CUST00653,LinkedIn,2025-01-03 18:38:50,6,6,14.9
CUST00384,LinkedIn,2025-01-24 14:33:30,5,0,0.0
CUST04198,LinkedIn,2024-11-02 04:59:16,5,1,2.59
CUST04027,LinkedIn,2025-04-30 17:20:32,1,0,0.0
CUST02504,LinkedIn,2025-06-05 09:17:38,10,9,39.13
CUST04018,LinkedIn,2025-04-21 00:45:37,9,8,19.58
CUST00737,LinkedIn,2024-10-13 05:32:00,5,3,4.83
CUST02286,LinkedIn,2025-06-28 21:16:54,4,1,3.23
CUST03123,LinkedIn,2024-10-29 00:38:06,6,5,12.97
CUST02216,LinkedIn,2024-09-16 00:07:47,8,6,11.13
CUST04848,LinkedIn,2025-01-26 07:27:25,8,4,19.79
CUST01870,LinkedIn,2024-12-21 00:04:15,5,1,0.14
CUST04380,LinkedIn,2025-03-13 04:05:58,4,1,2.45
CUST01738,LinkedIn,2024-11-13 09:39:27,10,4,5.38
CUST01382,LinkedIn,2025-05-17 18:04:24,2,0,0.0
CUST01945,LinkedIn,2024-09-04 22:59:23,5,1,4.98
CUST00817,LinkedIn,2024-12-15 14:58:35,9,7,3.88
CUST03221,LinkedIn,2024-08-09 10:33:07,6,2,1.17
CUST01701,LinkedIn,2024-08-15 00:16:55,5,3,3.89
CUST03899,LinkedIn,2025-06-05 09:13:26,6,0,0.0
CUST04847,LinkedIn,2025-05-13 19:29:40,3,0,0.0
CUST02935,LinkedIn,2025-03-18 15:18:11,1,0,0.0
CUST04623,LinkedIn,2025-03-16 04:37:17,10,1,4.56
CUST00720,LinkedIn,2025-02-17 05:32:41,7,1,0.88
CUST04248,LinkedIn,2025-05-15 17:27:47,7,4,7.0
CUST03681,LinkedIn,2025-06-03 05:29:29,6,1,0.19
CUST01421,LinkedIn,2025-03-23 19:59:49,9,4,6.68
CUST04989,LinkedIn,2024-08-02 20:54:07,6,4,5.49
CUST03910,LinkedIn,2024-07-03 19:54:09,10,6,2.8
CUST03470,LinkedIn,2024-10-01 14:26:45,5,4,14.07
CUST03955,LinkedIn,2025-06-15 02:20:01,1,1,3.19
CUST02654,LinkedIn,2025-02-04 02:27:13,7,3,6.07
CUST01567,LinkedIn,2025-01-22 22:10:59,4,3,5.58
CUST04407,LinkedIn,2025-02-23 21:19:07,9,4,19.04
CUST02641,LinkedIn,2024-07-11 05:53:37,7,1,3.06
CUST00134,LinkedIn,2024-07-22 09:37:20,1,1,1.71
CUST00936,LinkedIn,2025-03-08 15:19:20,9,4,12.01
CUST01724,LinkedIn,2024-09-01 04:01:32,9,2,5.08
CUST00088,LinkedIn,2025-04-30 08:33:40,1,1,4.06
CUST04722,LinkedIn,2024-08-10 10:59:49,1,0,0.0
CUST00746,LinkedIn,2025-02-22 09:18:36,3,1,1.48
CUST03256,LinkedIn,2025-01-08 05:34:20,3,3,3.46
CUST04527,LinkedIn,2025-05-27 05:39:14,9,7,27.96
CUST02371,LinkedIn,2025-01-09 18:54:51,2,1,3.25
CUST04784,LinkedIn,2024-11-02 20:08:09,3,2,6.1
CUST00210,LinkedIn,2025-05-02 08:48:34,4,0,0.0
CUST00747,LinkedIn,2025-02-22 22:35:39,3,1,1.35
CUST04276,LinkedIn,2025-02-07 15:31:58,5,5,1.42
CUST03022,LinkedIn,2025-01-22 05:53:46,3,3,4.4
CUST04644,LinkedIn,2025-05-26 10:43:05,10,1,3.95
CUST03316,LinkedIn,2024-09-13 15:43:49,5,3,6.48
CUST02808,LinkedIn,2025-04-01 06:22:20,1,1,1.16
CUST03064,LinkedIn,2024-10-07 20:39:36,9,8,19.57
CUST04060,LinkedIn,2025-03-14 23:45:52,8,2,6.11
CUST00681,LinkedIn,2024-07-23 02:55:12,10,2,5.89
CUST04198,LinkedIn,2024-10-08 10:18:26,3,2,7.61
CUST03769,LinkedIn,2024-07-18 23:18:32,4,2,3.26
CUST03982,LinkedIn,2025-04-19 20:07:00,8,8,2.69
CUST00870,LinkedIn,2024-08-17 02:52:45,8,4,7.22
CUST02670,LinkedIn,2025-01-22 06:07:58,7,7,25.0
CUST03674,LinkedIn,2025-06-24 17:50:17,6,5,2.62
CUST03201,LinkedIn,2025-05-16 02:38:43,4,4,12.59
CUST01794,LinkedIn,2024-08-29 21:39:50,9,5,14.28
CUST00844,LinkedIn,2024-11-13 22:25:20,2,0,0.0
CUST04172,LinkedIn,2024-09-11 05:47:53,4,0,0.0
CUST00754,LinkedIn,2025-07-03 07:43:20,10,2,1.12
CUST04268,LinkedIn,2025-02-27 21:07:49,1,0,0.0
CUST00964,LinkedIn,2024-11-26 23:01:56,6,3,2.5
CUST01293,LinkedIn,2024-10-12 07:14:03,2,0,0.0
CUST02239,LinkedIn,2024-10-22 23:12:59,4,2,4.37
CUST04809,LinkedIn,2024-12-12 10:36:29,6,4,19.01
CUST00522,LinkedIn,2024-10-14 19:11:41,9,2,2.13
CUST00934,LinkedIn,2024-08-15 19:16:42,6,3,10.79
CUST02538,LinkedIn,2025-01-15 03:15:25,9,9,10.62
CUST01010,LinkedIn,2024-11-19 17:56:24,5,5,0.57
CUST03962,LinkedIn,2024-12-25 06:04:43,5,4,7.54
CUST04444,LinkedIn,2025-01-10 14:35:38,6,4,11.23
CUST01744,LinkedIn,2025-02-06 14:04:55,2,1,4.99
CUST01330,LinkedIn,2024-09-28 06:21:33,4,2,3.96
CUST02391,LinkedIn,2025-02-23 02:52:50,3,1,2.97
CUST00873,LinkedIn,2024-09-11 22:52:19,8,7,1.92
CUST00040,LinkedIn,2025-05-11 10:42:55,10,1,0.17
CUST03790,LinkedIn,2024-07-14 02:35:56,7,1,2.62
CUST04051,LinkedIn,2024-10-25 19:14:18,8,1,4.24
CUST00839,LinkedIn,2025-04-07 12:37:46,9,6,14.48
CUST01180,LinkedIn,2025-05-22 08:08:35,9,4,0.76
CUST00465,LinkedIn,2025-02-21 00:48:43,5,2,5.97
CUST04852,LinkedIn,2024-09-30 07:49:32,10,7,15.57
CUST02786,LinkedIn,2024-08-18 20:49:57,3,0,0.0
CUST00439,LinkedIn,2025-05-21 13:52:00,7,4,10.44
CUST04918,LinkedIn,2025-05-20 03:11:41,4,2,8.72
CUST03909,LinkedIn,2024-10-08 21:52:46,8,6,22.91
CUST03284,LinkedIn,2025-03-30 14:31:55,10,2,0.46
CUST03967,LinkedIn,2025-01-08 10:28:09,10,6,11.31
CUST01038,LinkedIn,2024-07-26 06:32:14,3,2,2.65
CUST04732,LinkedIn,2025-06-15 14:34:48,7,7,1.42
CUST03964,LinkedIn,2025-06-08 23:12:10,3,3,6.18
CUST00890,LinkedIn,2024-10-29 12:13:51,2,1,1.47
CUST01424,LinkedIn,2024-08-28 11:09:32,4,0,0.0
CUST00816,LinkedIn,2024-08-28 22:35:56,8,4,3.34
CUST04521,LinkedIn,2024-11-12 12:29:56,3,1,0.68
CUST03992,LinkedIn,2024-12-21 14:15:07,8,1,2.76
CUST04512,LinkedIn,2025-01-26 15:27:01,9,7,33.6
CUST04390,LinkedIn,2025-06-12 14:37:59,2,1,4.37
CUST03362,LinkedIn,2025-01-31 02:58:23,7,2,7.09
CUST00285,LinkedIn,2024-07-30 07:39:16,6,3,2.22
CUST00925,LinkedIn,2025-04-27 20:44:58,5,0,0.0
CUST03814,LinkedIn,2024-11-26 01:45:33,2,0,0.0
CUST00283,LinkedIn,2024-07-21 14:40:20,1,0,0.0
CUST00381,LinkedIn,2024-09-06 12:37:16,3,2,2.51
CUST00229,LinkedIn,2024-08-18 21:13:41,1,0,0.0
CUST04329,LinkedIn,2024-09-04 17:23:57,2,1,2.19
CUST04919,LinkedIn,2025-03-13 16:11:21,3,1,4.04
CUST00763,LinkedIn,2025-05-05 09:54:48,8,6,23.39
CUST04401,LinkedIn,2024-08-12 03:53:05,5,0,0.0
CUST01456,LinkedIn,2025-04-04 12:25:58,2,1,0.23
CUST03418,LinkedIn,2025-05-09 03:44:59,1,0,0.0
CUST02445,LinkedIn,2024-12-11 16:20:02,7,3,10.72
CUST00966,LinkedIn,2025-04-11 21:46:11,8,4,6.12
CUST02825,LinkedIn,2024-08-23 07:13:37,10,9,14.4
CUST00214,LinkedIn,2024-07-05 23:37:31,2,1,0.66
CUST00151,LinkedIn,2025-05-21 10:50:30,7,6,10.12
CUST01164,LinkedIn,2025-03-21 22:54:10,3,1,0.53
CUST04227,LinkedIn,2024-08-05 07:47:57,3,3,11.56
CUST02642,LinkedIn,2024-12-14 04:04:23,9,6,18.45
CUST01848,LinkedIn,2025-06-14 03:05:07,5,4,7.32
CUST03209,LinkedIn,2025-06-28 23:46:32,3,2,2.98
CUST04140,LinkedIn,2025-06-28 23:43:42,7,3,14.35
CUST01419,LinkedIn,2025-02-13 14:25:21,5,5,22.12
CUST02946,LinkedIn,2024-11-29 18:44:33,2,2,4.99
CUST00121,LinkedIn,2025-06-05 06:05:44,7,6,7.16
CUST04680,LinkedIn,2025-03-13 05:07:19,10,4,17.21
CUST04420,LinkedIn,2024-12-25 18:40:27,3,1,3.6
CUST01958,LinkedIn,2025-05-17 22:45:11,2,2,8.4
CUST02487,LinkedIn,2025-05-29 17:28:17,6,2,4.22
CUST01585,LinkedIn,2024-11-09 06:45:03,3,0,0.0
CUST03573,LinkedIn,2024-09-27 09:40:32,4,2,3.76
CUST00367,LinkedIn,2025-03-30 07:45:00,5,4,6.25
CUST04824,LinkedIn,2024-10-13 12:27:22,9,1,1.51
CUST02345,LinkedIn,2024-10-09 02:41:19,10,9,4.4
CUST00220,LinkedIn,2024-12-21 17:24:14,1,0,0.0
CUST00760,LinkedIn,2024-11-20 20:00:00,4,3,13.46
CUST00207,LinkedIn,2024-12-07 20:06:17,9,1,0.98
CUST04263,LinkedIn,2024-08-14 15:20:27,6,4,19.08
CUST00089,LinkedIn,2025-03-03 04:34:18,2,1,4.21
CUST01434,LinkedIn,2024-11-09 07:00:43,5,2,5.69
CUST00072,LinkedIn,2024-09-22 17:48:07,6,1,4.81
CUST01960,LinkedIn,2025-04-04 01:13:22,4,3,11.68
CUST01453,LinkedIn,2024-08-05 03:29:09,1,1,0.53
CUST01326,LinkedIn,2025-01-12 16:06:07,1,1,4.29
CUST04909,LinkedIn,2024-09-13 17:39:18,2,0,0.0
CUST01027,LinkedIn,2024-09-29 02:36:18,4,1,1.08
CUST04102,LinkedIn,2024-11-29 01:51:41,4,4,18.43
CUST01850,LinkedIn,2025-06-07 19:57:43,8,0,0.0
CUST02174,LinkedIn,2025-04-06 20:02:20,3,3,10.13
CUST03380,LinkedIn,2025-05-07 00:41:10,4,4,1.36
CUST03702,LinkedIn,2025-04-28 16:52:29,9,5,3.56
CUST00875,LinkedIn,2025-04-10 09:44:45,6,2,4.88
CUST04231,LinkedIn,2024-08-04 11:56:55,4,2,3.06
CUST04816,LinkedIn,2024-10-18 02:54:01,9,9,38.36
CUST01643,LinkedIn,2024-12-11 01:49:16,10,9,19.6
CUST04477,LinkedIn,2024-11-13 07:10:45,10,7,11.2
CUST00777,LinkedIn,2025-04-02 21:12:12,3,3,2.38
CUST04411,LinkedIn,2024-09-30 05:11:47,4,4,6.8
CUST04886,LinkedIn,2025-01-25 20:08:05,5,1,4.3
CUST02540,LinkedIn,2025-02-11 10:19:33,10,0,0.0
CUST02297,LinkedIn,2024-08-27 18:58:11,10,8,3.69
CUST02454,LinkedIn,2025-03-24 08:39:57,2,0,0.0
CUST03530,LinkedIn,2024-07-09 15:28:10,9,2,2.89
CUST01710,LinkedIn,2025-03-26 12:29:48,6,0,0.0
CUST02276,LinkedIn,2024-10-02 10:45:15,8,4,8.56
CUST03900,LinkedIn,2025-02-24 14:13:58,4,0,0.0
CUST01550,LinkedIn,2025-06-02 14:16:58,9,9,14.37
CUST03013,LinkedIn,2024-09-07 15:19:26,6,6,8.6
CUST03302,LinkedIn,2025-02-02 00:56:29,8,6,1.85
CUST01848,LinkedIn,2025-03-24 08:23:56,2,1,3.01
CUST01109,LinkedIn,2024-09-14 10:52:31,3,1,2.73
CUST01534,LinkedIn,2024-12-05 13:53:29,7,2,8.98
CUST03131,LinkedIn,2025-01-23 01:14:40,5,2,8.16
CUST04885,LinkedIn,2025-06-27 21:51:55,1,1,4.32
CUST02881,LinkedIn,2024-08-20 10:29:04,8,6,6.85
CUST03348,LinkedIn,2024-10-15 16:54:50,6,6,8.15
CUST03499,LinkedIn,2024-07-18 04:40:06,4,4,13.79
CUST03187,LinkedIn,2024-10-18 21:39:31,2,0,0.0
CUST04429,LinkedIn,2025-04-09 00:59:38,6,5,20.87
CUST04250,LinkedIn,2025-06-24 22:38:47,10,7,17.25
CUST02471,LinkedIn,2025-01-13 19:54:22,2,1,1.7
CUST03919,LinkedIn,2024-07-31 11:42:08,7,5,0.93
CUST03729,LinkedIn,2025-02-28 04:19:03,5,2,8.85
CUST03770,LinkedIn,2024-12-15 11:26:46,3,1,3.14
CUST03977,LinkedIn,2025-06-06 10:59:20,10,7,17.18
CUST00661,LinkedIn,2024-09-22 06:38:18,1,0,0.0
CUST00851,LinkedIn,2025-06-30 10:41:41,6,6,5.78
CUST00138,LinkedIn,2025-05-17 17:14:41,6,1,0.13
CUST00875,LinkedIn,2025-01-18 11:52:34,6,4,3.76
CUST01394,LinkedIn,2025-01-18 21:31:50,10,10,22.43
CUST00918,LinkedIn,2024-10-02 02:06:25,4,2,1.93
CUST04465,LinkedIn,2024-07-11 14:45:57,3,1,1.81
CUST03432,LinkedIn,2024-07-18 14:20:46,1,1,0.65
CUST02551,LinkedIn,2024-09-14 15:09:51,1,0,0.0
CUST03519,LinkedIn,2025-05-14 14:21:21,6,3,7.49
CUST03410,LinkedIn,2025-05-30 11:48:49,7,1,0.37
CUST01559,LinkedIn,2025-01-30 13:44:31,9,6,12.94
CUST03706,LinkedIn,2025-06-17 05:27:36,7,3,11.44
CUST01876,LinkedIn,2024-11-05 15:14:40,7,4,11.41
CUST03199,LinkedIn,2025-03-14 21:45:15,4,4,2.84
CUST03926,LinkedIn,2024-12-27 01:40:50,10,5,12.13
CUST04220,LinkedIn,2024-11-23 21:24:28,7,4,12.29
CUST04991,LinkedIn,2025-02-14 12:21:32,1,1,3.3
CUST01471,LinkedIn,2025-01-09 19:35:35,8,2,9.65
CUST03830,LinkedIn,2024-11-20 09:08:12,4,1,2.78
CUST02856,LinkedIn,2024-08-26 23:09:33,5,1,0.82
CUST03064,LinkedIn,2024-12-22 05:11:13,8,3,12.37
CUST04908,LinkedIn,2024-12-08 09:04:52,7,0,0.0
CUST00457,LinkedIn,2024-09-27 16:51:12,8,6,22.75
CUST04638,LinkedIn,2025-06-10 14:21:29,4,2,6.6
CUST00258,LinkedIn,2025-04-19 16:33:05,5,5,11.9
CUST01106,LinkedIn,2024-10-21 23:46:27,3,1,4.05
CUST04769,LinkedIn,2025-02-04 12:40:23,10,9,8.12
CUST02093,LinkedIn,2024-12-08 11:24:13,10,10,25.0
CUST01669,LinkedIn,2024-12-25 02:24:49,3,2,3.11
CUST03130,LinkedIn,2025-03-19 13:39:47,5,1,0.55
CUST03353,LinkedIn,2025-02-01 19:40:10,10,10,26.66
CUST04224,LinkedIn,2025-04-25 05:45:48,10,5,14.67
CUST04488,LinkedIn,2024-07-12 10:03:15,7,1,0.87
CUST01274,LinkedIn,2024-09-28 16:49:03,6,2,9.36
CUST02527,LinkedIn,2024-08-22 14:42:05,4,4,15.1
CUST04565,LinkedIn,2025-01-05 01:37:48,2,0,0.0
CUST01286,LinkedIn,2024-11-29 15:06:51,1,0,0.0
CUST00555,LinkedIn,2025-01-08 14:04:49,5,1,1.47
CUST02204,LinkedIn,2024-10-09 09:01:14,6,4,16.04
CUST01689,LinkedIn,2024-10-22 21:06:51,8,3,3.21
CUST00053,LinkedIn,2024-10-30 15:15:39,6,6,24.02
CUST04564,LinkedIn,2025-01-05 20:26:32,4,3,11.33
CUST00611,LinkedIn,2024-11-19 19:07:57,6,6,11.39
CUST00340,LinkedIn,2025-04-10 17:45:38,7,5,5.48
CUST04416,LinkedIn,2024-08-29 08:09:10,5,0,0.0
CUST03521,LinkedIn,2025-01-10 20:03:23,4,1,1.99
CUST00265,LinkedIn,2024-08-13 11:31:13,1,0,0.0
CUST02001,LinkedIn,2025-05-29 10:58:31,3,2,9.96
CUST03014,LinkedIn,2024-07-30 04:13:49,7,7,34.33
CUST03548,LinkedIn,2025-03-19 01:46:29,8,8,33.5
CUST04260,LinkedIn,2025-03-17 19:40:23,2,0,0.0
CUST01232,LinkedIn,2024-09-22 19:58:11,3,3,1.96
CUST03239,LinkedIn,2024-07-07 07:17:51,10,1,4.99
CUST00715,LinkedIn,2024-09-20 09:06:59,1,0,0.0
CUST03282,LinkedIn,2025-01-07 20:00:23,8,2,7.56
CUST03566,LinkedIn,2025-02-22 09:31:36,8,6,21.71
CUST04026,LinkedIn,2024-08-07 13:33:58,7,2,7.54
CUST01096,LinkedIn,2025-03-06 17:31:09,9,0,0.0
CUST02607,LinkedIn,2024-11-07 00:46:12,10,5,16.82
CUST02200,LinkedIn,2025-05-13 07:02:36,8,2,1.75
CUST00535,LinkedIn,2025-04-09 00:18:00,6,6,27.21
CUST01446,LinkedIn,2024-10-28 16:06:19,4,1,1.61
CUST03423,LinkedIn,2024-09-26 16:21:32,3,1,3.13
CUST03069,LinkedIn,2025-02-23 13:51:21,10,7,28.4
CUST02028,LinkedIn,2024-08-14 16:18:39,2,0,0.0
CUST04791,LinkedIn,2024-08-17 19:25:54,8,1,5.0
CUST02493,LinkedIn,2024-11-09 13:09:08,9,5,17.29
CUST04290,LinkedIn,2025-01-18 12:21:01,1,1,4.91
CUST00474,LinkedIn,2025-02-09 06:55:15,3,3,8.04
CUST03539,LinkedIn,2025-04-22 14:41:11,6,2,9.35
CUST01860,LinkedIn,2024-07-18 02:36:21,5,0,0.0
CUST03489,LinkedIn,2025-02-01 03:11:21,6,2,8.7
CUST00447,LinkedIn,2025-01-09 19:31:23,2,2,5.44
CUST03089,LinkedIn,2024-10-25 16:06:03,2,0,0.0
CUST02921,LinkedIn,2024-08-16 07:39:43,2,2,1.1
CUST01310,LinkedIn,2024-07-29 16:10:19,9,6,29.57
CUST02566,LinkedIn,2024-12-17 00:46:01,3,1,3.46
CUST01194,LinkedIn,2024-07-31 00:08:25,8,3,1.76
CUST04650,LinkedIn,2025-05-25 01:50:38,10,8,11.72
CUST01977,LinkedIn,2025-03-20 18:33:15,9,3,3.31
CUST02979,LinkedIn,2024-09-18 09:15:13,8,7,2.58
CUST01034,LinkedIn,2024-10-28 10:57:31,10,6,16.63
CUST02388,LinkedIn,2024-11-19 17:24:52,2,2,1.14
CUST02251,LinkedIn,2024-11-29 16:55:34,3,2,4.05
CUST02692,LinkedIn,2025-06-07 12:02:37,4,4,12.93
CUST03763,LinkedIn,2025-03-18 04:48:02,5,1,2.43
CUST02158,LinkedIn,2024-07-15 23:25:54,7,7,6.23
CUST04749,LinkedIn,2024-09-25 13:10:46,6,0,0.0
CUST02369,LinkedIn,2024-08-01 00:24:08,10,5,21.06
CUST02364,LinkedIn,2025-06-18 19:55:29,10,5,14.61
CUST00362,LinkedIn,2024-12-28 07:52:13,8,7,2.19
CUST01716,LinkedIn,2024-08-09 14:48:13,6,3,2.73
CUST03180,LinkedIn,2025-05-28 05:18:46,8,5,11.05
CUST03316,LinkedIn,2024-09-29 09:17:39,7,1,2.22
CUST02649,LinkedIn,2024-12-20 22:21:28,7,3,5.17
CUST00805,LinkedIn,2024-12-07 09:03:14,4,2,0.24
CUST01788,LinkedIn,2024-07-05 13:36:47,10,6,24.94
CUST04435,LinkedIn,2024-09-08 05:24:00,10,4,7.68
CUST04708,LinkedIn,2024-09-10 15:29:56,9,1,2.23
CUST03959,LinkedIn,2024-08-11 12:50:41,2,0,0.0
CUST00916,LinkedIn,2024-09-10 23:25:45,8,2,0.84
CUST00254,LinkedIn,2025-06-11 00:07:12,7,2,0.7
CUST04450,LinkedIn,2025-04-11 22:56:43,9,3,1.09
CUST04066,LinkedIn,2025-04-02 21:14:08,2,2,5.01
CUST02021,LinkedIn,2024-10-18 08:38:19,8,7,17.38
CUST00073,LinkedIn,2024-07-11 08:06:15,1,1,1.89
CUST02906,LinkedIn,2024-11-14 04:35:15,8,4,18.28
CUST03131,LinkedIn,2024-11-30 08:27:28,6,5,14.85
CUST01033,LinkedIn,2024-10-28 21:18:15,8,7,25.46
CUST00344,LinkedIn,2025-03-10 18:25:51,7,1,0.75
CUST01236,LinkedIn,2024-12-18 02:27:54,5,1,0.96
CUST04040,LinkedIn,2025-05-19 20:05:33,10,1,2.28
CUST04458,LinkedIn,2024-10-26 08:42:25,7,1,0.66
CUST04843,LinkedIn,2025-03-17 18:59:25,7,6,4.9
CUST02507,LinkedIn,2024-09-19 17:12:25,7,6,9.87
CUST04060,LinkedIn,2024-09-21 21:47:01,7,0,0.0
CUST03095,LinkedIn,2024-10-07 21:29:24,7,4,12.71
CUST01700,LinkedIn,2025-03-05 03:43:26,6,5,8.71
CUST00180,LinkedIn,2025-01-15 23:08:31,9,3,0.67
CUST00213,LinkedIn,2024-10-26 13:24:07,10,8,5.01
CUST01540,LinkedIn,2025-06-26 06:08:45,8,2,5.16
CUST04711,LinkedIn,2025-02-17 19:27:52,6,1,0.68
CUST03899,LinkedIn,2025-03-02 09:25:12,9,4,10.64
CUST04364,LinkedIn,2024-11-23 20:39:57,1,0,0.0
CUST02037,LinkedIn,2025-03-18 00:12:40,2,2,7.89
CUST03959,LinkedIn,2024-11-11 12:38:03,9,6,13.65
CUST01473,LinkedIn,2024-09-20 00:15:40,5,4,7.09
CUST04132,LinkedIn,2024-12-30 07:06:32,5,2,3.73
CUST04730,LinkedIn,2025-05-16 15:18:36,6,0,0.0
CUST01315,LinkedIn,2025-01-27 00:49:13,2,1,4.02
CUST03576,LinkedIn,2025-05-13 09:53:52,4,3,9.94
CUST04350,LinkedIn,2024-09-20 05:53:37,5,1,3.85
CUST04707,LinkedIn,2024-08-02 05:34:03,1,1,2.09
CUST02750,LinkedIn,2024-07-15 09:20:41,7,1,0.39
CUST00788,LinkedIn,2025-04-13 09:11:49,4,4,15.43
CUST04948,LinkedIn,2025-06-01 12:05:16,6,6,7.5
CUST00101,LinkedIn,2025-03-12 23:43:33,10,1,1.37
CUST01499,LinkedIn,2024-08-21 22:50:07,3,3,5.85
CUST02023,LinkedIn,2025-04-15 12:56:27,6,6,17.29
CUST01254,LinkedIn,2025-06-23 07:04:00,6,1,0.75
CUST01364,LinkedIn,2024-07-28 05:23:20,1,1,2.2
CUST02234,LinkedIn,2025-05-12 08:26:17,8,3,5.45
CUST00395,LinkedIn,2025-04-07 09:51:35,10,7,28.08
CUST00048,LinkedIn,2025-04-17 19:01:19,4,0,0.0
CUST04891,LinkedIn,2024-10-28 12:24:12,8,6,8.14
CUST00592,LinkedIn,2025-03-04 12:27:41,9,4,9.31
CUST00217,LinkedIn,2024-11-18 09:47:00,4,3,13.12
CUST03781,LinkedIn,2024-08-12 00:37:55,9,3,10.93
CUST04476,LinkedIn,2025-04-20 16:57:16,7,0,0.0
CUST03763,LinkedIn,2025-01-28 23:31:44,4,0,0.0
CUST03102,LinkedIn,2024-11-30 02:52:03,2,0,0.0
CUST03006,LinkedIn,2024-11-21 03:08:25,3,2,5.09
CUST04604,LinkedIn,2024-12-02 18:24:48,10,7,7.17
CUST02720,LinkedIn,2025-06-19 02:16:35,7,3,7.79
CUST01677,LinkedIn,2025-05-07 04:52:43,7,1,3.63
CUST03684,LinkedIn,2025-03-06 13:26:19,3,2,8.91
CUST04296,LinkedIn,2025-06-24 10:29:35,3,1,1.97
CUST01394,LinkedIn,2024-09-24 02:29:05,6,0,0.0
CUST04143,LinkedIn,2025-04-27 00:26:24,10,7,26.77
CUST00690,LinkedIn,2024-11-21 23:00:29,10,1,2.42
CUST02930,LinkedIn,2025-04-06 08:08:50,5,1,0.79
CUST02523,LinkedIn,2025-05-10 09:20:31,1,1,2.37
CUST04092,LinkedIn,2024-08-26 23:42:35,5,2,9.66
CUST02253,LinkedIn,2024-07-25 15:03:32,10,2,2.21
CUST04573,LinkedIn,2025-05-16 13:06:44,8,6,15.51
CUST02342,LinkedIn,2025-04-29 10:35:54,9,5,7.82
CUST03958,LinkedIn,2025-06-06 19:25:39,1,1,1.01
CUST04211,LinkedIn,2024-10-24 15:27:28,6,5,6.6
CUST03478,LinkedIn,2025-03-25 16:26:15,7,3,12.14
CUST03194,LinkedIn,2025-06-22 23:57:35,4,3,8.87
CUST04500,LinkedIn,2024-12-13 08:30:42,3,1,3.23
CUST02889,LinkedIn,2025-04-25 00:11:27,10,2,2.91
CUST04968,LinkedIn,2024-08-26 05:53:09,8,3,9.73
CUST00205,LinkedIn,2024-09-27 22:50:14,8,5,0.94
